FOM,ticket_id,account_id,contract_id,ticket_creation_date,ticket_close_date,response_time,resolution_time,priority,ticket_subject,status,num_previous_tickets_same_subject
2021-01-01,ticket_6815,account_11,contract_2_1_1,2020-05-13,2020-07-23,2,71,Medium,issue_3,Open,1
2020-09-01,ticket_1897,account_11,contract_2_1_1,2020-08-20,2020-09-10,3,21,High,issue_3,Pending,2
2020-10-01,ticket_1897,account_11,contract_2_1_1,2020-08-20,2020-09-10,3,21,High,issue_3,In Progress,3
2020-11-01,ticket_1897,account_11,contract_2_1_1,2020-08-20,2020-09-10,3,21,High,issue_3,Open,4
2020-07-01,ticket_6815,account_11,contract_2_1_1,2020-05-13,2020-07-23,2,71,Medium,issue_4,Pending,0
2020-09-01,ticket_6815,account_11,contract_2_1_1,2020-05-13,2020-07-23,2,71,Medium,issue_4,In Progress,1
2021-09-01,ticket_8238,account_11,contract_2_2_1,2021-08-30,,3,53,High,issue_1,Resolved,0
2021-10-01,ticket_8238,account_11,contract_2_2_1,2021-08-30,2021-10-22,3,53,High,issue_1,In Progress,1
2022-01-01,ticket_8238,account_11,contract_2_2_1,2021-08-30,2021-10-22,3,53,High,issue_1,Resolved,2
2022-01-01,ticket_4618,account_11,contract_2_2_1,2021-12-07,2021-12-08,1,1,High,issue_1,In Progress,3
2021-12-01,ticket_8238,account_11,contract_2_2_1,2021-08-30,2021-10-22,3,53,High,issue_3,Resolved,0
2021-11-01,ticket_8238,account_11,contract_2_2_1,2021-08-30,2021-10-22,3,53,High,issue_4,Pending,0
2021-10-01,ticket_3384,account_110,contract_11_1_11,2021-09-02,2021-10-17,1,45,Critical,issue_4,Pending,0
2021-10-01,ticket_1747,account_110,contract_11_1_11,2021-09-07,2021-09-21,13,14,Low,issue_4,Pending,1
2021-03-01,ticket_4477,account_111,contract_11_1_12,2020-12-02,2021-02-06,5,66,Medium,issue_1,Pending,0
2021-04-01,ticket_4477,account_111,contract_11_1_12,2020-12-02,2021-02-06,5,66,Medium,issue_1,Pending,1
2021-05-01,ticket_5941,account_111,contract_11_1_12,2020-12-29,2021-02-18,1,51,Critical,issue_1,Resolved,2
2021-06-01,ticket_5941,account_111,contract_11_1_12,2020-12-29,2021-02-18,1,51,Critical,issue_1,Pending,3
2021-07-01,ticket_5941,account_111,contract_11_1_12,2020-12-29,2021-02-18,1,51,Critical,issue_1,Pending,4
2021-08-01,ticket_5941,account_111,contract_11_1_12,2020-12-29,2021-02-18,1,51,Critical,issue_1,In Progress,5
2021-01-01,ticket_4477,account_111,contract_11_1_12,2020-12-02,,5,66,Medium,issue_2,In Progress,0
2021-02-01,ticket_4477,account_111,contract_11_1_12,2020-12-02,2021-02-06,5,66,Medium,issue_2,In Progress,1
2021-05-01,ticket_4477,account_111,contract_11_1_12,2020-12-02,2021-02-06,5,66,Medium,issue_2,Pending,2
2021-08-01,ticket_4477,account_111,contract_11_1_12,2020-12-02,2021-02-06,5,66,Medium,issue_2,Open,3
2021-09-01,ticket_4477,account_111,contract_11_1_12,2020-12-02,2021-02-06,5,66,Medium,issue_2,Resolved,4
2021-06-01,ticket_4477,account_111,contract_11_1_12,2020-12-02,2021-02-06,5,66,Medium,issue_3,Closed,0
2021-07-01,ticket_4477,account_111,contract_11_1_12,2020-12-02,2021-02-06,5,66,Medium,issue_3,In Progress,1
2021-01-01,ticket_5941,account_111,contract_11_1_12,2020-12-29,,1,51,Critical,issue_3,Pending,2
2021-02-01,ticket_5941,account_111,contract_11_1_12,2020-12-29,2021-02-18,1,51,Critical,issue_3,Resolved,3
2021-03-01,ticket_5941,account_111,contract_11_1_12,2020-12-29,2021-02-18,1,51,Critical,issue_3,Open,4
2021-04-01,ticket_5941,account_111,contract_11_1_12,2020-12-29,2021-02-18,1,51,Critical,issue_3,Open,5
2021-09-01,ticket_5941,account_111,contract_11_1_12,2020-12-29,2021-02-18,1,51,Critical,issue_3,Closed,6
2021-10-01,ticket_5941,account_111,contract_11_1_12,2020-12-29,2021-02-18,1,51,Critical,issue_3,In Progress,7
2021-10-01,ticket_4477,account_111,contract_11_1_12,2020-12-02,2021-02-06,5,66,Medium,issue_4,In Progress,0
2022-02-01,ticket_8365,account_111,contract_11_2_10,2021-11-28,2022-02-03,1,67,Critical,issue_1,In Progress,0
2022-03-01,ticket_8365,account_111,contract_11_2_10,2021-11-28,2022-02-03,1,67,Critical,issue_1,Open,1
2022-06-01,ticket_8365,account_111,contract_11_2_10,2021-11-28,2022-02-03,1,67,Critical,issue_1,Resolved,2
2022-09-01,ticket_4620,account_111,contract_11_2_10,2022-08-21,,4,43,High,issue_1,Resolved,3
2022-10-01,ticket_4620,account_111,contract_11_2_10,2022-08-21,2022-10-03,4,43,High,issue_1,Open,4
2022-10-01,ticket_4879,account_111,contract_11_2_10,2022-09-07,2022-09-27,4,20,High,issue_1,Resolved,5
2022-05-01,ticket_8365,account_111,contract_11_2_10,2021-11-28,2022-02-03,1,67,Critical,issue_2,Resolved,0
2022-10-01,ticket_8365,account_111,contract_11_2_10,2021-11-28,2022-02-03,1,67,Critical,issue_2,In Progress,1
2021-12-01,ticket_8365,account_111,contract_11_2_10,2021-11-28,,1,67,Critical,issue_3,In Progress,0
2022-01-01,ticket_8365,account_111,contract_11_2_10,2021-11-28,,1,67,Critical,issue_3,Open,1
2022-04-01,ticket_8365,account_111,contract_11_2_10,2021-11-28,2022-02-03,1,67,Critical,issue_4,Resolved,0
2022-07-01,ticket_8365,account_111,contract_11_2_10,2021-11-28,2022-02-03,1,67,Critical,issue_4,Resolved,1
2022-08-01,ticket_8365,account_111,contract_11_2_10,2021-11-28,2022-02-03,1,67,Critical,issue_4,Pending,2
2022-09-01,ticket_8365,account_111,contract_11_2_10,2021-11-28,2022-02-03,1,67,Critical,issue_4,Pending,3
2023-04-01,ticket_9192,account_111,contract_11_3_7,2022-12-02,2023-02-12,1,72,Critical,issue_1,Pending,0
2023-08-01,ticket_9192,account_111,contract_11_3_7,2022-12-02,2023-02-12,1,72,Critical,issue_1,Pending,1
2023-10-01,ticket_9192,account_111,contract_11_3_7,2022-12-02,2023-02-12,1,72,Critical,issue_1,In Progress,2
2023-02-01,ticket_7124,account_111,contract_11_3_7,2023-01-02,,4,72,Medium,issue_1,In Progress,3
2023-03-01,ticket_7124,account_111,contract_11_3_7,2023-01-02,2023-03-15,4,72,Medium,issue_1,Resolved,4
2023-07-01,ticket_7124,account_111,contract_11_3_7,2023-01-02,2023-03-15,4,72,Medium,issue_1,Pending,5
2023-02-01,ticket_9192,account_111,contract_11_3_7,2022-12-02,2023-02-12,1,72,Critical,issue_2,Resolved,0
2023-03-01,ticket_9192,account_111,contract_11_3_7,2022-12-02,2023-02-12,1,72,Critical,issue_2,Closed,1
2023-07-01,ticket_9192,account_111,contract_11_3_7,2022-12-02,2023-02-12,1,72,Critical,issue_2,Closed,2
2023-09-01,ticket_9192,account_111,contract_11_3_7,2022-12-02,2023-02-12,1,72,Critical,issue_2,Resolved,3
2023-04-01,ticket_7124,account_111,contract_11_3_7,2023-01-02,2023-03-15,4,72,Medium,issue_2,Pending,4
2023-08-01,ticket_7124,account_111,contract_11_3_7,2023-01-02,2023-03-15,4,72,Medium,issue_2,Open,5
2023-05-01,ticket_9192,account_111,contract_11_3_7,2022-12-02,2023-02-12,1,72,Critical,issue_3,Open,0
2023-01-01,ticket_9192,account_111,contract_11_3_7,2022-12-02,,1,72,Critical,issue_4,Closed,0
2023-06-01,ticket_9192,account_111,contract_11_3_7,2022-12-02,2023-02-12,1,72,Critical,issue_4,Pending,1
2023-05-01,ticket_7124,account_111,contract_11_3_7,2023-01-02,2023-03-15,4,72,Medium,issue_4,Closed,2
2023-06-01,ticket_7124,account_111,contract_11_3_7,2023-01-02,2023-03-15,4,72,Medium,issue_4,Open,3
2023-09-01,ticket_7124,account_111,contract_11_3_7,2023-01-02,2023-03-15,4,72,Medium,issue_4,In Progress,4
2023-10-01,ticket_7124,account_111,contract_11_3_7,2023-01-02,2023-03-15,4,72,Medium,issue_4,Closed,5
2024-01-01,ticket_3179,account_111,contract_11_4_1,2023-12-05,,1,89,Critical,issue_1,Resolved,0
2024-07-01,ticket_3179,account_111,contract_11_4_1,2023-12-05,2024-03-03,1,89,Critical,issue_1,Pending,1
2024-09-01,ticket_3179,account_111,contract_11_4_1,2023-12-05,2024-03-03,1,89,Critical,issue_1,Open,2
2024-04-01,ticket_3179,account_111,contract_11_4_1,2023-12-05,2024-03-03,1,89,Critical,issue_2,Open,0
2024-05-01,ticket_3179,account_111,contract_11_4_1,2023-12-05,2024-03-03,1,89,Critical,issue_2,Resolved,1
2024-03-01,ticket_3179,account_111,contract_11_4_1,2023-12-05,2024-03-03,1,89,Critical,issue_3,In Progress,0
2024-08-01,ticket_3179,account_111,contract_11_4_1,2023-12-05,2024-03-03,1,89,Critical,issue_3,Open,1
2024-10-01,ticket_3179,account_111,contract_11_4_1,2023-12-05,2024-03-03,1,89,Critical,issue_3,In Progress,2
2024-02-01,ticket_3179,account_111,contract_11_4_1,2023-12-05,,1,89,Critical,issue_4,In Progress,0
2024-06-01,ticket_3179,account_111,contract_11_4_1,2023-12-05,2024-03-03,1,89,Critical,issue_4,In Progress,1
2021-03-01,ticket_1916,account_112,contract_11_1_13,2021-02-16,2021-03-07,1,19,Critical,issue_1,Resolved,0
2021-09-01,ticket_1916,account_112,contract_11_1_13,2021-02-16,2021-03-07,1,19,Critical,issue_1,In Progress,1
2021-10-01,ticket_1916,account_112,contract_11_1_13,2021-02-16,2021-03-07,1,19,Critical,issue_2,Resolved,0
2021-04-01,ticket_1916,account_112,contract_11_1_13,2021-02-16,2021-03-07,1,19,Critical,issue_3,In Progress,0
2021-06-01,ticket_1916,account_112,contract_11_1_13,2021-02-16,2021-03-07,1,19,Critical,issue_3,Resolved,1
2021-05-01,ticket_1916,account_112,contract_11_1_13,2021-02-16,2021-03-07,1,19,Critical,issue_4,Resolved,0
2021-07-01,ticket_1916,account_112,contract_11_1_13,2021-02-16,2021-03-07,1,19,Critical,issue_4,Pending,1
2021-08-01,ticket_1916,account_112,contract_11_1_13,2021-02-16,2021-03-07,1,19,Critical,issue_4,In Progress,2
2023-04-01,ticket_1964,account_112,contract_11_3_8,2023-03-18,,1,89,Medium,issue_1,Closed,0
2023-06-01,ticket_1964,account_112,contract_11_3_8,2023-03-18,2023-06-15,1,89,Medium,issue_1,Resolved,1
2023-09-01,ticket_1964,account_112,contract_11_3_8,2023-03-18,2023-06-15,1,89,Medium,issue_1,Resolved,2
2023-05-01,ticket_1964,account_112,contract_11_3_8,2023-03-18,,1,89,Medium,issue_2,Open,0
2023-10-01,ticket_8523,account_112,contract_11_3_8,2023-06-24,2023-08-27,3,64,High,issue_2,Resolved,1
2023-07-01,ticket_8523,account_112,contract_11_3_8,2023-06-24,,3,64,High,issue_3,In Progress,0
2023-07-01,ticket_1964,account_112,contract_11_3_8,2023-03-18,2023-06-15,1,89,Medium,issue_4,Resolved,0
2023-08-01,ticket_1964,account_112,contract_11_3_8,2023-03-18,2023-06-15,1,89,Medium,issue_4,Resolved,1
2023-10-01,ticket_1964,account_112,contract_11_3_8,2023-03-18,2023-06-15,1,89,Medium,issue_4,Open,2
2023-08-01,ticket_8523,account_112,contract_11_3_8,2023-06-24,2023-08-27,3,64,High,issue_4,Closed,3
2023-09-01,ticket_8523,account_112,contract_11_3_8,2023-06-24,2023-08-27,3,64,High,issue_4,In Progress,4
2021-08-01,ticket_1260,account_114,contract_12_1_2,2021-05-19,2021-08-02,1,75,High,issue_1,Pending,0
2021-11-01,ticket_6456,account_114,contract_12_1_2,2021-08-09,2021-09-14,1,36,Critical,issue_1,Resolved,1
2021-06-01,ticket_1260,account_114,contract_12_1_2,2021-05-19,,1,75,High,issue_2,Pending,0
2021-07-01,ticket_1260,account_114,contract_12_1_2,2021-05-19,,1,75,High,issue_2,Open,1
2021-09-01,ticket_1260,account_114,contract_12_1_2,2021-05-19,2021-08-02,1,75,High,issue_2,In Progress,2
2021-10-01,ticket_6456,account_114,contract_12_1_2,2021-08-09,2021-09-14,1,36,Critical,issue_2,Open,3
2021-10-01,ticket_1260,account_114,contract_12_1_2,2021-05-19,2021-08-02,1,75,High,issue_3,In Progress,0
2021-09-01,ticket_6456,account_114,contract_12_1_2,2021-08-09,2021-09-14,1,36,Critical,issue_3,Pending,1
2021-11-01,ticket_1260,account_114,contract_12_1_2,2021-05-19,2021-08-02,1,75,High,issue_4,In Progress,0
2021-08-01,ticket_4458,account_115,contract_12_1_3,2021-01-16,2021-02-27,2,42,High,issue_1,Pending,0
2021-04-01,ticket_4458,account_115,contract_12_1_3,2021-01-16,2021-02-27,2,42,High,issue_2,In Progress,0
2021-07-01,ticket_4458,account_115,contract_12_1_3,2021-01-16,2021-02-27,2,42,High,issue_2,Closed,1
2021-11-01,ticket_4458,account_115,contract_12_1_3,2021-01-16,2021-02-27,2,42,High,issue_3,In Progress,0
2021-02-01,ticket_4458,account_115,contract_12_1_3,2021-01-16,2021-02-27,2,42,High,issue_4,In Progress,0
2021-03-01,ticket_4458,account_115,contract_12_1_3,2021-01-16,2021-02-27,2,42,High,issue_4,In Progress,1
2021-05-01,ticket_4458,account_115,contract_12_1_3,2021-01-16,2021-02-27,2,42,High,issue_4,Resolved,2
2021-06-01,ticket_4458,account_115,contract_12_1_3,2021-01-16,2021-02-27,2,42,High,issue_4,Resolved,3
2021-09-01,ticket_4458,account_115,contract_12_1_3,2021-01-16,2021-02-27,2,42,High,issue_4,In Progress,4
2021-10-01,ticket_4458,account_115,contract_12_1_3,2021-01-16,2021-02-27,2,42,High,issue_4,In Progress,5
2022-06-01,ticket_4612,account_115,contract_12_2_1,2022-02-16,2022-03-23,4,35,High,issue_1,In Progress,0
2022-09-01,ticket_4612,account_115,contract_12_2_1,2022-02-16,2022-03-23,4,35,High,issue_1,In Progress,1
2022-11-01,ticket_4612,account_115,contract_12_2_1,2022-02-16,2022-03-23,4,35,High,issue_1,Resolved,2
2022-03-01,ticket_4612,account_115,contract_12_2_1,2022-02-16,2022-03-23,4,35,High,issue_3,Resolved,0
2022-05-01,ticket_4612,account_115,contract_12_2_1,2022-02-16,2022-03-23,4,35,High,issue_3,Pending,1
2022-07-01,ticket_4612,account_115,contract_12_2_1,2022-02-16,2022-03-23,4,35,High,issue_3,In Progress,2
2022-08-01,ticket_4612,account_115,contract_12_2_1,2022-02-16,2022-03-23,4,35,High,issue_3,Pending,3
2022-10-01,ticket_4612,account_115,contract_12_2_1,2022-02-16,2022-03-23,4,35,High,issue_3,Pending,4
2022-04-01,ticket_4612,account_115,contract_12_2_1,2022-02-16,2022-03-23,4,35,High,issue_4,Open,0
2021-04-01,ticket_2707,account_116,contract_12_1_4,2021-03-10,,4,74,High,issue_1,In Progress,0
2021-10-01,ticket_2707,account_116,contract_12_1_4,2021-03-10,2021-05-23,4,74,High,issue_1,In Progress,1
2021-06-01,ticket_3682,account_116,contract_12_1_4,2021-05-16,2021-06-29,2,44,High,issue_1,Closed,2
2021-10-01,ticket_3682,account_116,contract_12_1_4,2021-05-16,2021-06-29,2,44,High,issue_1,In Progress,3
2021-06-01,ticket_2707,account_116,contract_12_1_4,2021-03-10,2021-05-23,4,74,High,issue_2,Open,0
2021-07-01,ticket_2707,account_116,contract_12_1_4,2021-03-10,2021-05-23,4,74,High,issue_2,Pending,1
2021-08-01,ticket_2707,account_116,contract_12_1_4,2021-03-10,2021-05-23,4,74,High,issue_3,Resolved,0
2021-09-01,ticket_2707,account_116,contract_12_1_4,2021-03-10,2021-05-23,4,74,High,issue_3,In Progress,1
2021-05-01,ticket_2707,account_116,contract_12_1_4,2021-03-10,2021-05-23,4,74,High,issue_4,Resolved,0
2021-11-01,ticket_2707,account_116,contract_12_1_4,2021-03-10,2021-05-23,4,74,High,issue_4,In Progress,1
2021-07-01,ticket_3682,account_116,contract_12_1_4,2021-05-16,2021-06-29,2,44,High,issue_4,In Progress,2
2021-08-01,ticket_3682,account_116,contract_12_1_4,2021-05-16,2021-06-29,2,44,High,issue_4,In Progress,3
2021-09-01,ticket_3682,account_116,contract_12_1_4,2021-05-16,2021-06-29,2,44,High,issue_4,Open,4
2021-11-01,ticket_3682,account_116,contract_12_1_4,2021-05-16,2021-06-29,2,44,High,issue_4,Pending,5
2022-06-01,ticket_2530,account_117,contract_12_2_3,2022-05-22,2022-06-28,10,37,Low,issue_1,Closed,0
2022-11-01,ticket_2530,account_117,contract_12_2_3,2022-05-22,2022-06-28,10,37,Low,issue_1,Open,1
2022-08-01,ticket_2530,account_117,contract_12_2_3,2022-05-22,2022-06-28,10,37,Low,issue_2,In Progress,0
2022-10-01,ticket_2530,account_117,contract_12_2_3,2022-05-22,2022-06-28,10,37,Low,issue_3,Pending,0
2022-07-01,ticket_2530,account_117,contract_12_2_3,2022-05-22,2022-06-28,10,37,Low,issue_4,Pending,0
2022-09-01,ticket_2530,account_117,contract_12_2_3,2022-05-22,2022-06-28,10,37,Low,issue_4,Pending,1
2021-06-01,ticket_5411,account_119,contract_12_1_7,2021-01-15,2021-04-03,17,78,Low,issue_1,Pending,0
2021-02-01,ticket_5411,account_119,contract_12_1_7,2021-01-15,,17,78,Low,issue_2,Closed,0
2021-07-01,ticket_5411,account_119,contract_12_1_7,2021-01-15,2021-04-03,17,78,Low,issue_2,Resolved,1
2021-03-01,ticket_5411,account_119,contract_12_1_7,2021-01-15,,17,78,Low,issue_3,Resolved,0
2021-05-01,ticket_5411,account_119,contract_12_1_7,2021-01-15,2021-04-03,17,78,Low,issue_3,Pending,1
2021-10-01,ticket_5411,account_119,contract_12_1_7,2021-01-15,2021-04-03,17,78,Low,issue_3,In Progress,2
2021-04-01,ticket_5411,account_119,contract_12_1_7,2021-01-15,2021-04-03,17,78,Low,issue_4,Open,0
2021-08-01,ticket_5411,account_119,contract_12_1_7,2021-01-15,2021-04-03,17,78,Low,issue_4,Resolved,1
2021-09-01,ticket_5411,account_119,contract_12_1_7,2021-01-15,2021-04-03,17,78,Low,issue_4,In Progress,2
2021-11-01,ticket_5411,account_119,contract_12_1_7,2021-01-15,2021-04-03,17,78,Low,issue_4,In Progress,3
2022-11-01,ticket_1507,account_119,contract_12_2_5,2022-04-09,2022-05-27,1,48,Critical,issue_1,Pending,0
2022-07-01,ticket_2790,account_119,contract_12_2_5,2022-04-23,2022-06-17,3,55,Low,issue_1,In Progress,1
2022-09-01,ticket_2790,account_119,contract_12_2_5,2022-04-23,2022-06-17,3,55,Low,issue_1,Open,2
2022-07-01,ticket_1507,account_119,contract_12_2_5,2022-04-09,2022-05-27,1,48,Critical,issue_2,In Progress,0
2022-10-01,ticket_1507,account_119,contract_12_2_5,2022-04-09,2022-05-27,1,48,Critical,issue_2,In Progress,1
2022-06-01,ticket_2790,account_119,contract_12_2_5,2022-04-23,2022-06-17,3,55,Low,issue_2,In Progress,2
2022-08-01,ticket_2790,account_119,contract_12_2_5,2022-04-23,2022-06-17,3,55,Low,issue_2,Open,3
2022-11-01,ticket_2790,account_119,contract_12_2_5,2022-04-23,2022-06-17,3,55,Low,issue_2,Closed,4
2022-05-01,ticket_1507,account_119,contract_12_2_5,2022-04-09,2022-05-27,1,48,Critical,issue_3,Resolved,0
2022-06-01,ticket_1507,account_119,contract_12_2_5,2022-04-09,2022-05-27,1,48,Critical,issue_3,In Progress,1
2022-08-01,ticket_1507,account_119,contract_12_2_5,2022-04-09,2022-05-27,1,48,Critical,issue_3,In Progress,2
2022-10-01,ticket_2790,account_119,contract_12_2_5,2022-04-23,2022-06-17,3,55,Low,issue_3,Resolved,3
2022-09-01,ticket_1507,account_119,contract_12_2_5,2022-04-09,2022-05-27,1,48,Critical,issue_4,Open,0
2022-05-01,ticket_2790,account_119,contract_12_2_5,2022-04-23,,3,55,Low,issue_4,Open,1
2020-06-01,ticket_2345,account_12,contract_2_1_2,2020-05-03,2020-05-21,1,18,High,issue_1,In Progress,0
2020-07-01,ticket_2345,account_12,contract_2_1_2,2020-05-03,2020-05-21,1,18,High,issue_2,Resolved,0
2020-10-01,ticket_2345,account_12,contract_2_1_2,2020-05-03,2020-05-21,1,18,High,issue_2,Open,1
2020-08-01,ticket_2345,account_12,contract_2_1_2,2020-05-03,2020-05-21,1,18,High,issue_3,Pending,0
2020-12-01,ticket_2345,account_12,contract_2_1_2,2020-05-03,2020-05-21,1,18,High,issue_3,Pending,1
2020-09-01,ticket_2345,account_12,contract_2_1_2,2020-05-03,2020-05-21,1,18,High,issue_4,In Progress,0
2020-11-01,ticket_2345,account_12,contract_2_1_2,2020-05-03,2020-05-21,1,18,High,issue_4,Closed,1
2021-01-01,ticket_2345,account_12,contract_2_1_2,2020-05-03,2020-05-21,1,18,High,issue_4,Resolved,2
2021-06-01,ticket_7255,account_120,contract_12_1_8,2021-04-22,2021-06-11,1,50,Critical,issue_1,In Progress,0
2021-09-01,ticket_7255,account_120,contract_12_1_8,2021-04-22,2021-06-11,1,50,Critical,issue_2,Pending,0
2021-10-01,ticket_7255,account_120,contract_12_1_8,2021-04-22,2021-06-11,1,50,Critical,issue_2,Open,1
2021-05-01,ticket_7255,account_120,contract_12_1_8,2021-04-22,,1,50,Critical,issue_3,Closed,0
2021-07-01,ticket_7255,account_120,contract_12_1_8,2021-04-22,2021-06-11,1,50,Critical,issue_3,Resolved,1
2021-08-01,ticket_7255,account_120,contract_12_1_8,2021-04-22,2021-06-11,1,50,Critical,issue_4,Pending,0
2021-11-01,ticket_7255,account_120,contract_12_1_8,2021-04-22,2021-06-11,1,50,Critical,issue_4,Resolved,1
2022-03-01,ticket_5262,account_120,contract_12_2_6,2022-01-24,2022-03-26,1,61,Critical,issue_2,Open,0
2022-04-01,ticket_5262,account_120,contract_12_2_6,2022-01-24,2022-03-26,1,61,Critical,issue_2,Open,1
2022-11-01,ticket_4215,account_120,contract_12_2_6,2022-06-05,2022-08-17,2,73,High,issue_2,Pending,2
2022-06-01,ticket_5262,account_120,contract_12_2_6,2022-01-24,2022-03-26,1,61,Critical,issue_3,In Progress,0
2022-08-01,ticket_5262,account_120,contract_12_2_6,2022-01-24,2022-03-26,1,61,Critical,issue_3,Open,1
2022-09-01,ticket_5262,account_120,contract_12_2_6,2022-01-24,2022-03-26,1,61,Critical,issue_3,Resolved,2
2022-10-01,ticket_5262,account_120,contract_12_2_6,2022-01-24,2022-03-26,1,61,Critical,issue_3,Resolved,3
2022-11-01,ticket_5262,account_120,contract_12_2_6,2022-01-24,2022-03-26,1,61,Critical,issue_3,In Progress,4
2022-08-01,ticket_4215,account_120,contract_12_2_6,2022-06-05,2022-08-17,2,73,High,issue_3,Pending,5
2022-02-01,ticket_5262,account_120,contract_12_2_6,2022-01-24,,1,61,Critical,issue_4,In Progress,0
2022-05-01,ticket_5262,account_120,contract_12_2_6,2022-01-24,2022-03-26,1,61,Critical,issue_4,Resolved,1
2022-07-01,ticket_5262,account_120,contract_12_2_6,2022-01-24,2022-03-26,1,61,Critical,issue_4,Open,2
2022-07-01,ticket_4215,account_120,contract_12_2_6,2022-06-05,,2,73,High,issue_4,Resolved,3
2022-09-01,ticket_4215,account_120,contract_12_2_6,2022-06-05,2022-08-17,2,73,High,issue_4,Pending,4
2022-10-01,ticket_4215,account_120,contract_12_2_6,2022-06-05,2022-08-17,2,73,High,issue_4,Open,5
2021-01-01,ticket_8637,account_121,contract_12_1_9,2020-12-04,2021-01-19,3,46,High,issue_1,Pending,0
2021-08-01,ticket_8637,account_121,contract_12_1_9,2020-12-04,2021-01-19,3,46,High,issue_1,In Progress,1
2021-02-01,ticket_8637,account_121,contract_12_1_9,2020-12-04,2021-01-19,3,46,High,issue_2,Resolved,0
2021-06-01,ticket_8637,account_121,contract_12_1_9,2020-12-04,2021-01-19,3,46,High,issue_2,In Progress,1
2021-04-01,ticket_8637,account_121,contract_12_1_9,2020-12-04,2021-01-19,3,46,High,issue_3,Pending,0
2021-09-01,ticket_8637,account_121,contract_12_1_9,2020-12-04,2021-01-19,3,46,High,issue_3,Pending,1
2021-10-01,ticket_8637,account_121,contract_12_1_9,2020-12-04,2021-01-19,3,46,High,issue_3,Pending,2
2021-11-01,ticket_8637,account_121,contract_12_1_9,2020-12-04,2021-01-19,3,46,High,issue_3,Open,3
