FOM,contract_id,MOC,POC,usage_score,support_score,activity_score,score_y_c,ischr,score_final,score_final_b,support_score_label,usage_score_label,activity_score_label,account_id,number_contract,industry,business_size,annual_revenue,has_product_1,has_product_2,has_product_3,has_product_4,has_product_5,contract_acv,per_product,pre_contract_value_change_pct,age_at_contract,num_pre_contract,first_contract_value_change_pct,group,group_des,acv_label,clv_contract,clv_contract_with_churn,customer_lifespan_contract,final_status,stage,stage_at_moc12
6/1/2021,contract_11_1_2,8,0.666666667,-0.5,0.75,0,0.86,1,0.98571682,1,healthy,risky,0,account_101,1,Retail & E-commerce,Small,4.8,1,1,0,1,1,51700,0.8,0,1,0,,1,new_chr,M,51700,46530,1,risky,risky,risky
7/1/2021,contract_11_1_2,9,0.75,-0.166666667,0.875,-0.375,0.86,1,0.998587608,1,healthy,risky,risky,account_101,1,Retail & E-commerce,Small,4.8,1,1,0,1,1,51700,0.8,0,1,0,,1,new_chr,M,51700,46530,1,risky,risky,risky
8/1/2021,contract_11_1_2,10,0.833333333,0.166666667,0.875,0,0.86,1,0.979054987,1,healthy,healthy,0,account_101,1,Retail & E-commerce,Small,4.8,1,1,0,1,1,51700,0.8,0,1,0,,1,new_chr,M,51700,46530,1,risky,risky,risky
9/1/2021,contract_11_1_2,11,0.916666667,0.5,0.75,0,0.86,1,0.975943148,1,healthy,healthy,0,account_101,1,Retail & E-commerce,Small,4.8,1,1,0,1,1,51700,0.8,0,1,0,,1,new_chr,M,51700,46530,1,risky,risky,risky
10/1/2021,contract_11_1_2,12,1,-0.5,0.75,0,0.86,1,0.989770293,1,healthy,risky,normal,account_101,1,Retail & E-commerce,Small,4.8,1,1,0,1,1,51700,0.8,0,1,0,,1,new_chr,M,51700,46530,1,risky,risky,risky
11/1/2020,contract_11_1_3,1,0.083333333,0.166666667,0,-0.25,0.13,0,0.034797888,0,0,healthy,risky,account_102,1,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,1,0,,3,new_next_s,L,155100,139590,1,renewal,adoption,renewal
12/1/2020,contract_11_1_3,2,0.166666667,-0.166666667,0,0,0.13,0,0.178021222,0,0,risky,0,account_102,1,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,1,0,,3,new_next_s,L,155100,139590,1,renewal,adoption,renewal
1/1/2021,contract_11_1_3,3,0.25,0.166666667,0,0,0.13,0,0.176397279,0,0,healthy,normal,account_102,1,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,1,0,,3,new_next_s,L,155100,139590,1,renewal,adoption,renewal
2/1/2021,contract_11_1_3,4,0.333333333,-0.833333333,0,0.25,0.13,0,0.001403339,0,0,risky,healthy,account_102,1,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,1,0,,3,new_next_s,L,155100,139590,1,renewal,renewal,renewal
3/1/2021,contract_11_1_3,5,0.416666667,0.833333333,0,0.375,0.13,0,0.000661528,0,0,healthy,healthy,account_102,1,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,1,0,,3,new_next_s,L,155100,139590,1,renewal,expansion,renewal
4/1/2021,contract_11_1_3,6,0.5,0.5,0,0.625,0.13,0,8.94E-05,0,0,healthy,healthy,account_102,1,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,1,0,,3,new_next_s,L,155100,139590,1,renewal,expansion,renewal
5/1/2021,contract_11_1_3,7,0.583333333,0,0,0.625,0.13,0,1.66E-05,0,0,normal,healthy,account_102,1,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,1,0,,3,new_next_s,L,155100,139590,1,renewal,renewal,renewal
6/1/2021,contract_11_1_3,8,0.666666667,-0.166666667,0,0.625,0.13,0,3.08E-05,0,0,risky,healthy,account_102,1,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,1,0,,3,new_next_s,L,155100,139590,1,renewal,renewal,renewal
7/1/2021,contract_11_1_3,9,0.75,-0.5,0,0.75,0.13,0,6.25E-05,0,0,risky,healthy,account_102,1,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,1,0,,3,new_next_s,L,155100,139590,1,renewal,renewal,renewal
8/1/2021,contract_11_1_3,10,0.833333333,0.166666667,0,0.875,0.13,0,3.07E-05,0,0,healthy,healthy,account_102,1,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,1,0,,3,new_next_s,L,155100,139590,1,renewal,expansion,renewal
9/1/2021,contract_11_1_3,11,0.916666667,-0.166666667,0,0.875,0.13,0,4.57E-05,0,normal,risky,healthy,account_102,1,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,1,0,,3,new_next_s,L,155100,139590,1,renewal,renewal,renewal
10/1/2021,contract_11_1_3,12,1,-0.5,0,0,0.13,0,0.097291075,0,normal,risky,0,account_102,1,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,1,0,,3,new_next_s,L,155100,139590,1,renewal,renewal,renewal
11/1/2021,contract_11_2_1,1,0.083333333,-0.833333333,0,0,0.96,1,0.972785294,1,0,risky,0,account_102,2,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,13,1,0,5,rnew_chr,L,155100,73468,2,risky,risky,risky
12/1/2021,contract_11_2_1,2,0.166666667,0,0,0,0.96,1,0.951253831,1,0,normal,0,account_102,2,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,13,1,0,5,rnew_chr,L,155100,73468,2,risky,risky,risky
1/1/2022,contract_11_2_1,3,0.25,0.833333333,0,-0.5,0.96,1,0.930575848,1,0,healthy,risky,account_102,2,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,13,1,0,5,rnew_chr,L,155100,73468,2,risky,risky,risky
2/1/2022,contract_11_2_1,4,0.333333333,0.166666667,0,0,0.96,1,0.941973686,1,0,healthy,0,account_102,2,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,13,1,0,5,rnew_chr,L,155100,73468,2,risky,risky,risky
3/1/2022,contract_11_2_1,5,0.416666667,-0.166666667,0,-0.25,0.96,1,0.992561162,1,0,risky,risky,account_102,2,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,13,1,0,5,rnew_chr,L,155100,73468,2,risky,risky,risky
4/1/2022,contract_11_2_1,6,0.5,0.833333333,0,0,0.96,1,0.958861113,1,0,healthy,0,account_102,2,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,13,1,0,5,rnew_chr,L,155100,73468,2,risky,risky,risky
5/1/2022,contract_11_2_1,7,0.583333333,-0.166666667,0,0,0.96,1,0.966947734,1,0,risky,0,account_102,2,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,13,1,0,5,rnew_chr,L,155100,73468,2,risky,risky,risky
6/1/2022,contract_11_2_1,8,0.666666667,0.5,0,-0.125,0.96,1,0.948210835,1,0,healthy,risky,account_102,2,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,13,1,0,5,rnew_chr,L,155100,73468,2,risky,risky,risky
7/1/2022,contract_11_2_1,9,0.75,-0.166666667,0,-0.125,0.96,1,0.989409566,1,0,risky,risky,account_102,2,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,13,1,0,5,rnew_chr,L,155100,73468,2,risky,risky,risky
8/1/2022,contract_11_2_1,10,0.833333333,0.5,0,0,0.96,1,0.897643924,1,0,healthy,0,account_102,2,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,13,1,0,5,rnew_chr,L,155100,73468,2,risky,risky,risky
9/1/2022,contract_11_2_1,11,0.916666667,0.5,0,0,0.96,1,0.919272184,1,0,healthy,0,account_102,2,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,13,1,0,5,rnew_chr,L,155100,73468,2,risky,risky,risky
10/1/2022,contract_11_2_1,12,1,0.166666667,0,0,0.96,1,0.819477618,1,0,healthy,0,account_102,2,Finance,Large,375.99,1,0,1,1,1,155100,0.8,0,13,1,0,5,rnew_chr,L,155100,73468,2,risky,risky,risky
11/1/2020,contract_11_1_4,1,0.083333333,0,0,-0.375,0.2,0,0.255779237,0,0,normal,risky,account_103,1,Tech,Large,329.43,1,1,0,1,1,155100,0.8,0,1,0,,2,new_next_l,L,155100,139590,1,renewal,adoption,expansion
12/1/2020,contract_11_1_4,2,0.166666667,-0.666666667,-0.5,0.25,0.2,0,0.003825743,0,risky,risky,healthy,account_103,1,Tech,Large,329.43,1,1,0,1,1,155100,0.8,0,1,0,,2,new_next_l,L,155100,139590,1,renewal,adoption,expansion
1/1/2021,contract_11_1_4,3,0.25,0.166666667,-0.5,0,0.2,0,0.234698161,0,risky,healthy,0,account_103,1,Tech,Large,329.43,1,1,0,1,1,155100,0.8,0,1,0,,2,new_next_l,L,155100,139590,1,renewal,adoption,expansion
2/1/2021,contract_11_1_4,4,0.333333333,-0.166666667,-0.5,0.5,0.2,0,9.93E-05,0,risky,risky,healthy,account_103,1,Tech,Large,329.43,1,1,0,1,1,155100,0.8,0,1,0,,2,new_next_l,L,155100,139590,1,renewal,renewal,expansion
3/1/2021,contract_11_1_4,5,0.416666667,0.5,-0.5,0,0.2,0,0.221864402,0,risky,healthy,0,account_103,1,Tech,Large,329.43,1,1,0,1,1,155100,0.8,0,1,0,,2,new_next_l,L,155100,139590,1,renewal,renewal,expansion
4/1/2021,contract_11_1_4,6,0.5,0.166666667,-0.5,0.625,0.2,0,5.31E-05,0,risky,healthy,healthy,account_103,1,Tech,Large,329.43,1,1,0,1,1,155100,0.8,0,1,0,,2,new_next_l,L,155100,139590,1,renewal,expansion,expansion
5/1/2021,contract_11_1_4,7,0.583333333,-0.5,-0.5,0,0.2,0,0.20460555,0,risky,risky,0,account_103,1,Tech,Large,329.43,1,1,0,1,1,155100,0.8,0,1,0,,2,new_next_l,L,155100,139590,1,renewal,renewal,expansion
6/1/2021,contract_11_1_4,8,0.666666667,-0.5,-0.5,0.75,0.2,0,1.12E-05,0,risky,risky,healthy,account_103,1,Tech,Large,329.43,1,1,0,1,1,155100,0.8,0,1,0,,2,new_next_l,L,155100,139590,1,renewal,renewal,expansion
7/1/2021,contract_11_1_4,9,0.75,0.166666667,-0.5,0,0.2,0,0.391753882,0,risky,healthy,0,account_103,1,Tech,Large,329.43,1,1,0,1,1,155100,0.8,0,1,0,,2,new_next_l,L,155100,139590,1,renewal,renewal,expansion
8/1/2021,contract_11_1_4,10,0.833333333,0,-0.5,0.75,0.2,0,3.89E-05,0,risky,normal,healthy,account_103,1,Tech,Large,329.43,1,1,0,1,1,155100,0.8,0,1,0,,2,new_next_l,L,155100,139590,1,renewal,renewal,expansion
9/1/2021,contract_11_1_4,11,0.916666667,-0.5,-0.5,0.75,0.2,0,3.28E-05,0,risky,risky,healthy,account_103,1,Tech,Large,329.43,1,1,0,1,1,155100,0.8,0,1,0,,2,new_next_l,L,155100,139590,1,renewal,renewal,expansion
10/1/2021,contract_11_1_4,12,1,0.166666667,-0.5,0.75,0.2,0,2.90E-05,0,risky,healthy,healthy,account_103,1,Tech,Large,329.43,1,1,0,1,1,155100,0.8,0,1,0,,2,new_next_l,L,155100,139590,1,renewal,expansion,expansion
11/1/2021,contract_11_2_2,1,0.083333333,0,0,-0.125,0.63,1,0.425311059,0,0,normal,risky,account_103,2,Tech,Large,329.43,1,1,0,1,0,87300,0.6,-0.437137331,13,1,-43.71373308,5,rnew_chr,M,87300,41353,2,risky,adoption,risky
12/1/2021,contract_11_2_2,2,0.166666667,-0.666666667,0,0,0.63,1,0.859394312,1,0,risky,0,account_103,2,Tech,Large,329.43,1,1,0,1,0,87300,0.6,-0.437137331,13,1,-43.71373308,5,rnew_chr,M,87300,41353,2,risky,adoption,risky
1/1/2022,contract_11_2_2,3,0.25,-0.333333333,0,0,0.63,1,0.800293982,1,0,risky,0,account_103,2,Tech,Large,329.43,1,1,0,1,0,87300,0.6,-0.437137331,13,1,-43.71373308,5,rnew_chr,M,87300,41353,2,risky,adoption,risky
2/1/2022,contract_11_2_2,4,0.333333333,-0.5,0,0,0.63,1,0.756758153,1,0,risky,0,account_103,2,Tech,Large,329.43,1,1,0,1,0,87300,0.6,-0.437137331,13,1,-43.71373308,5,rnew_chr,M,87300,41353,2,risky,risky,risky
3/1/2022,contract_11_2_2,5,0.416666667,0.5,0,0,0.63,1,0.737886727,1,0,healthy,0,account_103,2,Tech,Large,329.43,1,1,0,1,0,87300,0.6,-0.437137331,13,1,-43.71373308,5,rnew_chr,M,87300,41353,2,risky,risky,risky
4/1/2022,contract_11_2_2,6,0.5,-0.5,0,-0.125,0.63,1,0.761428058,1,0,risky,risky,account_103,2,Tech,Large,329.43,1,1,0,1,0,87300,0.6,-0.437137331,13,1,-43.71373308,5,rnew_chr,M,87300,41353,2,risky,risky,risky
5/1/2022,contract_11_2_2,7,0.583333333,0.166666667,0,0,0.63,1,0.735089362,1,0,healthy,0,account_103,2,Tech,Large,329.43,1,1,0,1,0,87300,0.6,-0.437137331,13,1,-43.71373308,5,rnew_chr,M,87300,41353,2,risky,risky,risky
6/1/2022,contract_11_2_2,8,0.666666667,-0.166666667,0,0,0.63,1,0.783178985,1,0,risky,0,account_103,2,Tech,Large,329.43,1,1,0,1,0,87300,0.6,-0.437137331,13,1,-43.71373308,5,rnew_chr,M,87300,41353,2,risky,risky,risky
7/1/2022,contract_11_2_2,9,0.75,0.5,0,0,0.63,1,0.699329019,1,0,healthy,0,account_103,2,Tech,Large,329.43,1,1,0,1,0,87300,0.6,-0.437137331,13,1,-43.71373308,5,rnew_chr,M,87300,41353,2,risky,risky,risky
8/1/2022,contract_11_2_2,10,0.833333333,0.5,0,0,0.63,1,0.724025965,1,0,healthy,0,account_103,2,Tech,Large,329.43,1,1,0,1,0,87300,0.6,-0.437137331,13,1,-43.71373308,5,rnew_chr,M,87300,41353,2,risky,risky,risky
9/1/2022,contract_11_2_2,11,0.916666667,0.5,0,0,0.63,1,0.772854567,1,0,healthy,0,account_103,2,Tech,Large,329.43,1,1,0,1,0,87300,0.6,-0.437137331,13,1,-43.71373308,5,rnew_chr,M,87300,41353,2,risky,risky,risky
10/1/2022,contract_11_2_2,12,1,0.333333333,0,0,0.63,1,0.816191435,1,0,healthy,0,account_103,2,Tech,Large,329.43,1,1,0,1,0,87300,0.6,-0.437137331,13,1,-43.71373308,5,rnew_chr,M,87300,41353,2,risky,risky,risky
11/1/2020,contract_11_1_5,1,0.083333333,0.333333333,0,0,0.03,0,0.322325647,0,0,healthy,0,account_104,1,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,1,0,,3,new_next_s,M,80000,72000,1,renewal,adoption,renewal
12/1/2020,contract_11_1_5,2,0.166666667,-0.666666667,0,-0.25,0.03,0,0.029850196,0,0,risky,risky,account_104,1,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,1,0,,3,new_next_s,M,80000,72000,1,renewal,adoption,renewal
1/1/2021,contract_11_1_5,3,0.25,-0.166666667,0,0.375,0.03,0,0.000285726,0,0,risky,healthy,account_104,1,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,1,0,,3,new_next_s,M,80000,72000,1,renewal,adoption,renewal
2/1/2021,contract_11_1_5,4,0.333333333,-0.5,0,0.5,0.03,0,0.001132914,0,0,risky,healthy,account_104,1,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,1,0,,3,new_next_s,M,80000,72000,1,renewal,renewal,renewal
3/1/2021,contract_11_1_5,5,0.416666667,-0.166666667,0,0.75,0.03,0,1.97E-05,0,0,risky,healthy,account_104,1,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,1,0,,3,new_next_s,M,80000,72000,1,renewal,renewal,renewal
4/1/2021,contract_11_1_5,6,0.5,0.166666667,0,0,0.03,0,0.060228124,0,0,healthy,0,account_104,1,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,1,0,,3,new_next_s,M,80000,72000,1,renewal,renewal,renewal
5/1/2021,contract_11_1_5,7,0.583333333,-0.833333333,0,0.75,0.03,0,6.33E-05,0,0,risky,healthy,account_104,1,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,1,0,,3,new_next_s,M,80000,72000,1,renewal,renewal,renewal
6/1/2021,contract_11_1_5,8,0.666666667,0.166666667,0,0.75,0.03,0,5.26E-05,0,0,healthy,healthy,account_104,1,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,1,0,,3,new_next_s,M,80000,72000,1,renewal,expansion,renewal
7/1/2021,contract_11_1_5,9,0.75,-0.166666667,0,0,0.03,0,0.053635076,0,0,risky,0,account_104,1,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,1,0,,3,new_next_s,M,80000,72000,1,renewal,renewal,renewal
8/1/2021,contract_11_1_5,10,0.833333333,0.833333333,-0.125,0.75,0.03,0,0.000942839,0,risky,healthy,healthy,account_104,1,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,1,0,,3,new_next_s,M,80000,72000,1,renewal,expansion,renewal
9/1/2021,contract_11_1_5,11,0.916666667,-0.833333333,0,0,0.03,0,0.364632547,0,normal,risky,0,account_104,1,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,1,0,,3,new_next_s,M,80000,72000,1,renewal,renewal,renewal
10/1/2021,contract_11_1_5,12,1,-0.166666667,0,0,0.03,0,0.072142094,0,normal,risky,0,account_104,1,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,1,0,,3,new_next_s,M,80000,72000,1,renewal,renewal,renewal
11/1/2021,contract_11_2_3,1,0.083333333,0.166666667,0,0,0.88,1,0.868661463,1,0,healthy,normal,account_104,2,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,13,1,0,5,rnew_chr,M,80000,37895,2,risky,risky,risky
12/1/2021,contract_11_2_3,2,0.166666667,0,0,0,0.88,1,0.893919349,1,0,normal,0,account_104,2,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,13,1,0,5,rnew_chr,M,80000,37895,2,risky,risky,risky
1/1/2022,contract_11_2_3,3,0.25,-0.666666667,-0.25,0,0.88,1,0.973820567,1,risky,risky,0,account_104,2,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,13,1,0,5,rnew_chr,M,80000,37895,2,risky,risky,risky
2/1/2022,contract_11_2_3,4,0.333333333,-0.666666667,-0.125,0,0.88,1,0.988047481,1,risky,risky,0,account_104,2,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,13,1,0,5,rnew_chr,M,80000,37895,2,risky,risky,risky
3/1/2022,contract_11_2_3,5,0.416666667,-0.5,-0.125,0,0.88,1,0.985730946,1,risky,risky,0,account_104,2,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,13,1,0,5,rnew_chr,M,80000,37895,2,risky,risky,risky
4/1/2022,contract_11_2_3,6,0.5,-0.5,-0.125,0,0.88,1,0.989357769,1,risky,risky,0,account_104,2,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,13,1,0,5,rnew_chr,M,80000,37895,2,risky,risky,risky
5/1/2022,contract_11_2_3,7,0.583333333,0.166666667,-0.25,0,0.88,1,0.971131623,1,risky,healthy,0,account_104,2,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,13,1,0,5,rnew_chr,M,80000,37895,2,risky,risky,risky
6/1/2022,contract_11_2_3,8,0.666666667,0.833333333,-0.25,0,0.88,1,0.935317993,1,risky,healthy,0,account_104,2,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,13,1,0,5,rnew_chr,M,80000,37895,2,risky,risky,risky
7/1/2022,contract_11_2_3,9,0.75,-0.166666667,-0.125,0,0.88,1,0.982603371,1,risky,risky,normal,account_104,2,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,13,1,0,5,rnew_chr,M,80000,37895,2,risky,risky,risky
8/1/2022,contract_11_2_3,10,0.833333333,-0.833333333,-0.25,0,0.88,1,0.764323533,1,risky,risky,0,account_104,2,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,13,1,0,5,rnew_chr,M,80000,37895,2,risky,risky,risky
9/1/2022,contract_11_2_3,11,0.916666667,0.5,-0.125,0,0.88,1,0.971093655,1,risky,healthy,normal,account_104,2,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,13,1,0,5,rnew_chr,M,80000,37895,2,risky,risky,risky
10/1/2022,contract_11_2_3,12,1,-0.166666667,-0.125,0,0.88,1,0.968295217,1,risky,risky,0,account_104,2,Tech,Medium,11.16,1,0,0,0,1,80000,0.4,0,13,1,0,5,rnew_chr,M,80000,37895,2,risky,risky,risky
11/1/2020,contract_11_1_6,1,0.083333333,-0.333333333,0,0.375,0.59,0,0.020154014,0,0,risky,healthy,account_105,1,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,adoption,expansion
12/1/2020,contract_11_1_6,2,0.166666667,0.166666667,0,0.625,0.59,0,0.003308028,0,0,healthy,healthy,account_105,1,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,adoption,expansion
1/1/2021,contract_11_1_6,3,0.25,0.166666667,0,0.625,0.59,0,0.003235397,0,0,healthy,healthy,account_105,1,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,adoption,expansion
2/1/2021,contract_11_1_6,4,0.333333333,0.333333333,0,0,0.59,0,0.652237177,1,0,healthy,0,account_105,1,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,risky,expansion
3/1/2021,contract_11_1_6,5,0.416666667,0.5,0,0.75,0.59,0,0.000847685,0,0,healthy,healthy,account_105,1,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,expansion,expansion
4/1/2021,contract_11_1_6,6,0.5,0.5,0,0.75,0.59,0,0.000697727,0,0,healthy,healthy,account_105,1,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,expansion,expansion
5/1/2021,contract_11_1_6,7,0.583333333,0.5,0,0.75,0.59,0,0.000637551,0,0,healthy,healthy,account_105,1,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,expansion,expansion
6/1/2021,contract_11_1_6,8,0.666666667,-0.5,0,0,0.59,0,0.801521659,1,0,risky,0,account_105,1,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,risky,expansion
7/1/2021,contract_11_1_6,9,0.75,0.166666667,0,0.75,0.59,0,0.002033268,0,0,healthy,healthy,account_105,1,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,expansion,expansion
8/1/2021,contract_11_1_6,10,0.833333333,0.833333333,0,0,0.59,0,0.537310839,1,0,healthy,0,account_105,1,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,risky,expansion
9/1/2021,contract_11_1_6,11,0.916666667,-0.166666667,-0.25,0.75,0.59,0,0.004807286,0,risky,risky,healthy,account_105,1,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,renewal,expansion
10/1/2021,contract_11_1_6,12,1,0.666666667,-0.25,0.875,0.59,0,0.00015542,0,risky,healthy,healthy,account_105,1,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,1,0,,3,new_next_s,M,87300,78570,1,renewal,expansion,expansion
11/1/2021,contract_11_2_4,1,0.083333333,0.333333333,0,-0.125,0.12,0,0.017150888,0,0,healthy,risky,account_105,2,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,13,1,0,7,rnew_next_s,M,87300,41353,2,renewal,renewal,expansion
12/1/2021,contract_11_2_4,2,0.166666667,0,0,0,0.12,0,0.180317849,0,0,normal,0,account_105,2,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,13,1,0,7,rnew_next_s,M,87300,41353,2,renewal,renewal,expansion
1/1/2022,contract_11_2_4,3,0.25,0.333333333,0,0,0.12,0,0.178310975,0,0,healthy,0,account_105,2,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,13,1,0,7,rnew_next_s,M,87300,41353,2,renewal,renewal,expansion
2/1/2022,contract_11_2_4,4,0.333333333,0.333333333,0,-0.125,0.12,0,0.107449725,0,0,healthy,risky,account_105,2,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,13,1,0,7,rnew_next_s,M,87300,41353,2,renewal,renewal,expansion
3/1/2022,contract_11_2_4,5,0.416666667,-0.833333333,-0.25,-0.125,0.12,0,0.164418891,0,risky,risky,risky,account_105,2,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,13,1,0,7,rnew_next_s,M,87300,41353,2,renewal,renewal,expansion
4/1/2022,contract_11_2_4,6,0.5,-0.166666667,-0.25,0.125,0.12,0,0.021498855,0,risky,risky,healthy,account_105,2,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,13,1,0,7,rnew_next_s,M,87300,41353,2,renewal,renewal,expansion
5/1/2022,contract_11_2_4,7,0.583333333,0.5,-0.25,0,0.12,0,0.441497147,0,risky,healthy,0,account_105,2,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,13,1,0,7,rnew_next_s,M,87300,41353,2,renewal,renewal,expansion
6/1/2022,contract_11_2_4,8,0.666666667,0.5,-0.125,0.125,0.12,0,0.214652568,0,risky,healthy,healthy,account_105,2,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,13,1,0,7,rnew_next_s,M,87300,41353,2,renewal,expansion,expansion
7/1/2022,contract_11_2_4,9,0.75,0.5,-0.125,0.625,0.12,0,0.000233037,0,risky,healthy,healthy,account_105,2,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,13,1,0,7,rnew_next_s,M,87300,41353,2,renewal,expansion,expansion
8/1/2022,contract_11_2_4,10,0.833333333,0.166666667,-0.125,0.625,0.12,0,0.000539112,0,risky,healthy,healthy,account_105,2,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,13,1,0,7,rnew_next_s,M,87300,41353,2,renewal,expansion,expansion
9/1/2022,contract_11_2_4,11,0.916666667,0.166666667,-0.125,0,0.12,0,0.406050086,0,risky,healthy,0,account_105,2,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,13,1,0,7,rnew_next_s,M,87300,41353,2,renewal,renewal,expansion
10/1/2022,contract_11_2_4,12,1,0.5,-0.25,0.625,0.12,0,5.96E-05,0,risky,healthy,healthy,account_105,2,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,13,1,0,7,rnew_next_s,M,87300,41353,2,renewal,expansion,expansion
11/1/2022,contract_11_3_1,1,0.083333333,0,0,0,0.65,1,0.87964344,1,0,normal,0,account_105,3,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,25,2,0,5,rnew_chr,M,87300,41353,3,risky,risky,risky
12/1/2022,contract_11_3_1,2,0.166666667,0.333333333,0,0,0.65,1,0.745368242,1,0,healthy,0,account_105,3,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,25,2,0,5,rnew_chr,M,87300,41353,3,risky,risky,risky
1/1/2023,contract_11_3_1,3,0.25,0,0,0,0.65,1,0.858523369,1,0,normal,0,account_105,3,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,25,2,0,5,rnew_chr,M,87300,41353,3,risky,risky,risky
2/1/2023,contract_11_3_1,4,0.333333333,-0.666666667,0,-0.5,0.65,1,0.793224692,1,0,risky,risky,account_105,3,Healthcare,Large,346.01,1,1,0,1,0,87300,0.6,0,25,2,0,5,rnew_chr,M,87300,41353,3,risky,risky,risky
