FOM,ticket_id,account_id,contract_id,ticket_creation_date,ticket_close_date,response_time,resolution_time,priority,ticket_subject,status
2020-04-01,ticket_5881,account_112,contract_11_1_13,2020-03-23,2020-04-11,1,19,Critical,issue_2,Open
2020-05-01,ticket_5881,account_112,contract_11_1_13,2020-03-23,2020-04-11,1,19,Critical,issue_1,Open
2020-06-01,ticket_5881,account_112,contract_11_1_13,2020-03-23,2020-04-11,1,19,Critical,issue_1,In Progress
2020-07-01,ticket_5881,account_112,contract_11_1_13,2020-03-23,2020-04-11,1,19,Critical,issue_3,Closed
2020-08-01,ticket_5881,account_112,contract_11_1_13,2020-03-23,2020-04-11,1,19,Critical,issue_2,Resolved
2020-09-01,ticket_5881,account_112,contract_11_1_13,2020-03-23,2020-04-11,1,19,Critical,issue_2,In Progress
2020-10-01,ticket_5881,account_112,contract_11_1_13,2020-03-23,2020-04-11,1,19,Critical,issue_1,Open
2020-11-01,ticket_5881,account_112,contract_11_1_13,2020-03-23,2020-04-11,1,19,Critical,issue_2,Pending
2020-12-01,ticket_5881,account_112,contract_11_1_13,2020-03-23,2020-04-11,1,19,Critical,issue_4,In Progress
2020-09-01,ticket_4458,account_112,contract_11_1_13,2020-08-23,2020-09-18,4,26,Low,issue_4,Pending
2020-10-01,ticket_4458,account_112,contract_11_1_13,2020-08-23,2020-09-18,4,26,Low,issue_4,Closed
2020-11-01,ticket_4458,account_112,contract_11_1_13,2020-08-23,2020-09-18,4,26,Low,issue_3,Resolved
2020-12-01,ticket_4458,account_112,contract_11_1_13,2020-08-23,2020-09-18,4,26,Low,issue_3,Pending
2020-10-01,ticket_4099,account_112,contract_11_1_13,2020-09-13,,1,78,High,issue_4,Pending
2020-11-01,ticket_4099,account_112,contract_11_1_13,2020-09-13,2020-11-30,1,78,High,issue_3,In Progress
2020-12-01,ticket_4099,account_112,contract_11_1_13,2020-09-13,2020-11-30,1,78,High,issue_4,In Progress
2021-07-01,ticket_9896,account_112,contract_11_2_11,2021-06-11,2021-06-22,8,11,Medium,issue_4,In Progress
2021-08-01,ticket_9896,account_112,contract_11_2_11,2021-06-11,2021-06-22,8,11,Medium,issue_2,Pending
2021-09-01,ticket_9896,account_112,contract_11_2_11,2021-06-11,2021-06-22,8,11,Medium,issue_3,Resolved
2021-10-01,ticket_9896,account_112,contract_11_2_11,2021-06-11,2021-06-22,8,11,Medium,issue_2,Closed
2021-11-01,ticket_9896,account_112,contract_11_2_11,2021-06-11,2021-06-22,8,11,Medium,issue_2,In Progress
2021-12-01,ticket_9896,account_112,contract_11_2_11,2021-06-11,2021-06-22,8,11,Medium,issue_4,Closed
2024-08-01,ticket_8872,account_112,contract_11_5_1,2024-07-12,2024-07-22,9,10,Low,issue_3,Open
2024-09-01,ticket_8872,account_112,contract_11_5_1,2024-07-12,2024-07-22,9,10,Low,issue_1,Pending
2024-10-01,ticket_8872,account_112,contract_11_5_1,2024-07-12,2024-07-22,9,10,Low,issue_3,Pending
2024-11-01,ticket_8872,account_112,contract_11_5_1,2024-07-12,2024-07-22,9,10,Low,issue_1,Resolved
2024-12-01,ticket_8872,account_112,contract_11_5_1,2024-07-12,2024-07-22,9,10,Low,issue_3,Pending
2020-05-01,ticket_4360,account_113,contract_12_1_1,2020-05-01,,3,82,Medium,issue_1,Pending
2020-06-01,ticket_4360,account_113,contract_12_1_1,2020-05-01,,3,82,Medium,issue_4,In Progress
2020-07-01,ticket_4360,account_113,contract_12_1_1,2020-05-01,2020-07-22,3,82,Medium,issue_2,Resolved
2020-08-01,ticket_4360,account_113,contract_12_1_1,2020-05-01,2020-07-22,3,82,Medium,issue_1,In Progress
2020-09-01,ticket_4360,account_113,contract_12_1_1,2020-05-01,2020-07-22,3,82,Medium,issue_1,Resolved
2020-10-01,ticket_4360,account_113,contract_12_1_1,2020-05-01,2020-07-22,3,82,Medium,issue_4,Closed
2020-11-01,ticket_4360,account_113,contract_12_1_1,2020-05-01,2020-07-22,3,82,Medium,issue_3,Pending
2020-12-01,ticket_4360,account_113,contract_12_1_1,2020-05-01,2020-07-22,3,82,Medium,issue_4,Closed
2020-04-01,ticket_6073,account_113,contract_12_1_1,2020-03-16,2020-03-21,4,5,High,issue_3,Closed
2020-05-01,ticket_6073,account_113,contract_12_1_1,2020-03-16,2020-03-21,4,5,High,issue_1,Resolved
2020-06-01,ticket_6073,account_113,contract_12_1_1,2020-03-16,2020-03-21,4,5,High,issue_2,Closed
2020-07-01,ticket_6073,account_113,contract_12_1_1,2020-03-16,2020-03-21,4,5,High,issue_1,In Progress
2020-08-01,ticket_6073,account_113,contract_12_1_1,2020-03-16,2020-03-21,4,5,High,issue_1,In Progress
2020-09-01,ticket_6073,account_113,contract_12_1_1,2020-03-16,2020-03-21,4,5,High,issue_1,Pending
2020-10-01,ticket_6073,account_113,contract_12_1_1,2020-03-16,2020-03-21,4,5,High,issue_4,Resolved
2020-11-01,ticket_6073,account_113,contract_12_1_1,2020-03-16,2020-03-21,4,5,High,issue_1,In Progress
2020-12-01,ticket_6073,account_113,contract_12_1_1,2020-03-16,2020-03-21,4,5,High,issue_3,Open
2020-05-01,ticket_8014,account_114,contract_12_1_2,2020-04-25,,1,55,Medium,issue_2,Closed
2020-06-01,ticket_8014,account_114,contract_12_1_2,2020-04-25,2020-06-19,1,55,Medium,issue_2,Open
2020-07-01,ticket_8014,account_114,contract_12_1_2,2020-04-25,2020-06-19,1,55,Medium,issue_2,Pending
2020-08-01,ticket_8014,account_114,contract_12_1_2,2020-04-25,2020-06-19,1,55,Medium,issue_3,Open
2020-09-01,ticket_8014,account_114,contract_12_1_2,2020-04-25,2020-06-19,1,55,Medium,issue_1,Open
2020-10-01,ticket_8014,account_114,contract_12_1_2,2020-04-25,2020-06-19,1,55,Medium,issue_2,Resolved
2020-11-01,ticket_8014,account_114,contract_12_1_2,2020-04-25,2020-06-19,1,55,Medium,issue_1,Open
2020-12-01,ticket_8014,account_114,contract_12_1_2,2020-04-25,2020-06-19,1,55,Medium,issue_3,Pending
2020-02-01,ticket_5472,account_115,contract_12_1_3,2020-01-19,2020-01-31,3,12,Medium,issue_4,Pending
2020-03-01,ticket_5472,account_115,contract_12_1_3,2020-01-19,2020-01-31,3,12,Medium,issue_3,In Progress
2020-04-01,ticket_5472,account_115,contract_12_1_3,2020-01-19,2020-01-31,3,12,Medium,issue_3,Resolved
2020-05-01,ticket_5472,account_115,contract_12_1_3,2020-01-19,2020-01-31,3,12,Medium,issue_1,Resolved
2020-06-01,ticket_5472,account_115,contract_12_1_3,2020-01-19,2020-01-31,3,12,Medium,issue_1,Resolved
2020-07-01,ticket_5472,account_115,contract_12_1_3,2020-01-19,2020-01-31,3,12,Medium,issue_3,Open
2020-08-01,ticket_5472,account_115,contract_12_1_3,2020-01-19,2020-01-31,3,12,Medium,issue_1,In Progress
2020-09-01,ticket_5472,account_115,contract_12_1_3,2020-01-19,2020-01-31,3,12,Medium,issue_1,Open
2020-10-01,ticket_5472,account_115,contract_12_1_3,2020-01-19,2020-01-31,3,12,Medium,issue_4,Resolved
2020-11-01,ticket_5472,account_115,contract_12_1_3,2020-01-19,2020-01-31,3,12,Medium,issue_2,Open
2020-12-01,ticket_5472,account_115,contract_12_1_3,2020-01-19,2020-01-31,3,12,Medium,issue_1,Pending
2021-06-01,ticket_2611,account_115,contract_12_2_1,2021-05-21,,1,89,Critical,issue_4,In Progress
2021-07-01,ticket_2611,account_115,contract_12_2_1,2021-05-21,,1,89,Critical,issue_4,Open
2021-08-01,ticket_2611,account_115,contract_12_2_1,2021-05-21,2021-08-18,1,89,Critical,issue_3,Resolved
2021-09-01,ticket_2611,account_115,contract_12_2_1,2021-05-21,2021-08-18,1,89,Critical,issue_4,Open
2021-10-01,ticket_2611,account_115,contract_12_2_1,2021-05-21,2021-08-18,1,89,Critical,issue_4,Pending
2021-11-01,ticket_2611,account_115,contract_12_2_1,2021-05-21,2021-08-18,1,89,Critical,issue_3,In Progress
2021-12-01,ticket_2611,account_115,contract_12_2_1,2021-05-21,2021-08-18,1,89,Critical,issue_2,Open
2021-06-01,ticket_2205,account_115,contract_12_2_1,2021-05-19,,8,85,Medium,issue_1,In Progress
2021-07-01,ticket_2205,account_115,contract_12_2_1,2021-05-19,,8,85,Medium,issue_1,Closed
2021-08-01,ticket_2205,account_115,contract_12_2_1,2021-05-19,2021-08-12,8,85,Medium,issue_1,Open
2021-09-01,ticket_2205,account_115,contract_12_2_1,2021-05-19,2021-08-12,8,85,Medium,issue_1,Pending
2021-10-01,ticket_2205,account_115,contract_12_2_1,2021-05-19,2021-08-12,8,85,Medium,issue_4,Resolved
2021-11-01,ticket_2205,account_115,contract_12_2_1,2021-05-19,2021-08-12,8,85,Medium,issue_1,In Progress
2021-12-01,ticket_2205,account_115,contract_12_2_1,2021-05-19,2021-08-12,8,85,Medium,issue_2,In Progress
2020-09-01,ticket_7740,account_116,contract_12_1_4,2020-08-23,,4,40,Low,issue_1,Resolved
2020-10-01,ticket_7740,account_116,contract_12_1_4,2020-08-23,2020-10-02,4,40,Low,issue_2,In Progress
2020-11-01,ticket_7740,account_116,contract_12_1_4,2020-08-23,2020-10-02,4,40,Low,issue_2,Open
2020-12-01,ticket_7740,account_116,contract_12_1_4,2020-08-23,2020-10-02,4,40,Low,issue_2,Closed
2021-04-01,ticket_4202,account_117,contract_12_2_3,2021-03-05,2021-03-15,1,10,High,issue_3,Pending
2021-05-01,ticket_4202,account_117,contract_12_2_3,2021-03-05,2021-03-15,1,10,High,issue_2,Pending
2021-06-01,ticket_4202,account_117,contract_12_2_3,2021-03-05,2021-03-15,1,10,High,issue_1,Pending
2021-07-01,ticket_4202,account_117,contract_12_2_3,2021-03-05,2021-03-15,1,10,High,issue_3,Resolved
2021-08-01,ticket_4202,account_117,contract_12_2_3,2021-03-05,2021-03-15,1,10,High,issue_1,Open
2021-09-01,ticket_4202,account_117,contract_12_2_3,2021-03-05,2021-03-15,1,10,High,issue_4,In Progress
2021-10-01,ticket_4202,account_117,contract_12_2_3,2021-03-05,2021-03-15,1,10,High,issue_2,In Progress
2021-11-01,ticket_4202,account_117,contract_12_2_3,2021-03-05,2021-03-15,1,10,High,issue_1,Closed
2021-12-01,ticket_4202,account_117,contract_12_2_3,2021-03-05,2021-03-15,1,10,High,issue_4,Resolved
2020-08-01,ticket_8165,account_118,contract_12_1_6,2020-07-16,2020-07-29,1,13,Critical,issue_1,Pending
2020-09-01,ticket_8165,account_118,contract_12_1_6,2020-07-16,2020-07-29,1,13,Critical,issue_2,Resolved
2020-10-01,ticket_8165,account_118,contract_12_1_6,2020-07-16,2020-07-29,1,13,Critical,issue_1,Pending
2020-11-01,ticket_8165,account_118,contract_12_1_6,2020-07-16,2020-07-29,1,13,Critical,issue_2,Pending
2020-12-01,ticket_8165,account_118,contract_12_1_6,2020-07-16,2020-07-29,1,13,Critical,issue_3,Resolved
2020-10-01,ticket_6725,account_119,contract_12_1_7,2020-09-28,,16,57,Low,issue_2,In Progress
2020-11-01,ticket_6725,account_119,contract_12_1_7,2020-09-28,2020-11-24,16,57,Low,issue_1,Open
2020-12-01,ticket_6725,account_119,contract_12_1_7,2020-09-28,2020-11-24,16,57,Low,issue_4,Open
2021-12-01,ticket_6317,account_119,contract_12_2_5,2021-11-21,2021-12-24,2,33,High,issue_2,In Progress
2020-04-01,ticket_2002,account_12,contract_2_1_2,2020-03-26,,4,81,Medium,issue_2,Pending
2020-05-01,ticket_2002,account_12,contract_2_1_2,2020-03-26,,4,81,Medium,issue_3,In Progress
2020-06-01,ticket_2002,account_12,contract_2_1_2,2020-03-26,2020-06-15,4,81,Medium,issue_2,Open
2020-07-01,ticket_2002,account_12,contract_2_1_2,2020-03-26,2020-06-15,4,81,Medium,issue_1,Open
2020-08-01,ticket_2002,account_12,contract_2_1_2,2020-03-26,2020-06-15,4,81,Medium,issue_4,Open
2020-09-01,ticket_2002,account_12,contract_2_1_2,2020-03-26,2020-06-15,4,81,Medium,issue_3,Open
2020-10-01,ticket_2002,account_12,contract_2_1_2,2020-03-26,2020-06-15,4,81,Medium,issue_4,Resolved
2020-11-01,ticket_2002,account_12,contract_2_1_2,2020-03-26,2020-06-15,4,81,Medium,issue_3,Pending
2020-12-01,ticket_2002,account_12,contract_2_1_2,2020-03-26,2020-06-15,4,81,Medium,issue_4,Closed
2020-09-01,ticket_3596,account_12,contract_2_1_2,2020-09-01,,2,31,High,issue_2,Resolved
2020-10-01,ticket_3596,account_12,contract_2_1_2,2020-09-01,2020-10-02,2,31,High,issue_4,Pending
2020-11-01,ticket_3596,account_12,contract_2_1_2,2020-09-01,2020-10-02,2,31,High,issue_4,Pending
2020-12-01,ticket_3596,account_12,contract_2_1_2,2020-09-01,2020-10-02,2,31,High,issue_3,Pending
2021-04-01,ticket_6287,account_12,contract_2_2_2,2021-03-14,2021-04-21,1,38,Critical,issue_4,Resolved
2021-05-01,ticket_6287,account_12,contract_2_2_2,2021-03-14,2021-04-21,1,38,Critical,issue_4,Resolved
2021-06-01,ticket_6287,account_12,contract_2_2_2,2021-03-14,2021-04-21,1,38,Critical,issue_2,Resolved
2021-07-01,ticket_6287,account_12,contract_2_2_2,2021-03-14,2021-04-21,1,38,Critical,issue_4,Closed
2021-08-01,ticket_6287,account_12,contract_2_2_2,2021-03-14,2021-04-21,1,38,Critical,issue_1,In Progress
2021-09-01,ticket_6287,account_12,contract_2_2_2,2021-03-14,2021-04-21,1,38,Critical,issue_4,In Progress
2021-10-01,ticket_6287,account_12,contract_2_2_2,2021-03-14,2021-04-21,1,38,Critical,issue_3,Resolved
2021-11-01,ticket_6287,account_12,contract_2_2_2,2021-03-14,2021-04-21,1,38,Critical,issue_2,Open
2021-12-01,ticket_6287,account_12,contract_2_2_2,2021-03-14,2021-04-21,1,38,Critical,issue_2,In Progress
2020-11-01,ticket_4341,account_120,contract_12_1_8,2020-10-14,2020-11-14,4,31,Medium,issue_3,Resolved
2020-12-01,ticket_4341,account_120,contract_12_1_8,2020-10-14,2020-11-14,4,31,Medium,issue_4,Pending
2021-11-01,ticket_2792,account_120,contract_12_2_6,2021-10-05,2021-11-08,5,34,Medium,issue_4,Resolved
2021-12-01,ticket_2792,account_120,contract_12_2_6,2021-10-05,2021-11-08,5,34,Medium,issue_4,In Progress
2021-10-01,ticket_4265,account_120,contract_12_2_6,2021-09-16,2021-09-25,4,9,Medium,issue_3,Resolved
2021-11-01,ticket_4265,account_120,contract_12_2_6,2021-09-16,2021-09-25,4,9,Medium,issue_1,In Progress
2021-12-01,ticket_4265,account_120,contract_12_2_6,2021-09-16,2021-09-25,4,9,Medium,issue_4,In Progress
2020-02-01,ticket_8627,account_121,contract_12_1_9,2020-01-24,,1,68,High,issue_1,In Progress
2020-03-01,ticket_8627,account_121,contract_12_1_9,2020-01-24,,1,68,High,issue_3,In Progress
2020-04-01,ticket_8627,account_121,contract_12_1_9,2020-01-24,2020-04-01,1,68,High,issue_1,In Progress
2020-05-01,ticket_8627,account_121,contract_12_1_9,2020-01-24,2020-04-01,1,68,High,issue_3,Resolved
2020-06-01,ticket_8627,account_121,contract_12_1_9,2020-01-24,2020-04-01,1,68,High,issue_4,Pending
2020-07-01,ticket_8627,account_121,contract_12_1_9,2020-01-24,2020-04-01,1,68,High,issue_3,Pending
2020-08-01,ticket_8627,account_121,contract_12_1_9,2020-01-24,2020-04-01,1,68,High,issue_1,Open
2020-09-01,ticket_8627,account_121,contract_12_1_9,2020-01-24,2020-04-01,1,68,High,issue_2,Pending
2020-10-01,ticket_8627,account_121,contract_12_1_9,2020-01-24,2020-04-01,1,68,High,issue_4,Pending
2020-11-01,ticket_8627,account_121,contract_12_1_9,2020-01-24,2020-04-01,1,68,High,issue_3,Open
2020-12-01,ticket_8627,account_121,contract_12_1_9,2020-01-24,2020-04-01,1,68,High,issue_2,In Progress
2020-12-01,ticket_8175,account_121,contract_12_1_9,2020-11-17,2020-11-21,1,4,Medium,issue_2,Resolved
2020-11-01,ticket_2008,account_121,contract_12_1_9,2020-10-08,2020-11-24,1,47,Critical,issue_2,Pending
2020-12-01,ticket_2008,account_121,contract_12_1_9,2020-10-08,2020-11-24,1,47,Critical,issue_3,Pending
2022-05-01,ticket_3256,account_121,contract_12_3_1,2022-04-25,2022-05-10,3,15,High,issue_4,Closed
2022-06-01,ticket_3256,account_121,contract_12_3_1,2022-04-25,2022-05-10,3,15,High,issue_4,In Progress
2022-07-01,ticket_3256,account_121,contract_12_3_1,2022-04-25,2022-05-10,3,15,High,issue_4,In Progress
2022-08-01,ticket_3256,account_121,contract_12_3_1,2022-04-25,2022-05-10,3,15,High,issue_3,Pending
2022-09-01,ticket_3256,account_121,contract_12_3_1,2022-04-25,2022-05-10,3,15,High,issue_3,Resolved
2022-10-01,ticket_3256,account_121,contract_12_3_1,2022-04-25,2022-05-10,3,15,High,issue_1,Pending
2022-11-01,ticket_3256,account_121,contract_12_3_1,2022-04-25,2022-05-10,3,15,High,issue_1,Pending
2022-12-01,ticket_3256,account_121,contract_12_3_1,2022-04-25,2022-05-10,3,15,High,issue_1,In Progress
2022-12-01,ticket_9738,account_121,contract_12_3_1,2022-11-10,2022-12-09,3,29,Medium,issue_3,Resolved
2020-10-01,ticket_7996,account_122,contract_12_1_10,2020-09-22,2020-10-28,1,36,Low,issue_4,Open
2020-11-01,ticket_7996,account_122,contract_12_1_10,2020-09-22,2020-10-28,1,36,Low,issue_3,Open
2020-12-01,ticket_7996,account_122,contract_12_1_10,2020-09-22,2020-10-28,1,36,Low,issue_1,Open
2022-05-01,ticket_3010,account_122,contract_12_3_2,2022-04-29,2022-05-02,2,3,Low,issue_2,Pending
2022-06-01,ticket_3010,account_122,contract_12_3_2,2022-04-29,2022-05-02,2,3,Low,issue_3,In Progress
2022-07-01,ticket_3010,account_122,contract_12_3_2,2022-04-29,2022-05-02,2,3,Low,issue_1,In Progress
2022-08-01,ticket_3010,account_122,contract_12_3_2,2022-04-29,2022-05-02,2,3,Low,issue_1,In Progress
2022-09-01,ticket_3010,account_122,contract_12_3_2,2022-04-29,2022-05-02,2,3,Low,issue_2,Pending
2022-10-01,ticket_3010,account_122,contract_12_3_2,2022-04-29,2022-05-02,2,3,Low,issue_2,Open
2022-11-01,ticket_3010,account_122,contract_12_3_2,2022-04-29,2022-05-02,2,3,Low,issue_2,In Progress
2022-12-01,ticket_3010,account_122,contract_12_3_2,2022-04-29,2022-05-02,2,3,Low,issue_1,Closed
2022-04-01,ticket_6746,account_122,contract_12_3_2,2022-03-19,,1,58,High,issue_4,Pending
2022-05-01,ticket_6746,account_122,contract_12_3_2,2022-03-19,2022-05-16,1,58,High,issue_3,Closed
2022-06-01,ticket_6746,account_122,contract_12_3_2,2022-03-19,2022-05-16,1,58,High,issue_3,Resolved
2022-07-01,ticket_6746,account_122,contract_12_3_2,2022-03-19,2022-05-16,1,58,High,issue_1,In Progress
2022-08-01,ticket_6746,account_122,contract_12_3_2,2022-03-19,2022-05-16,1,58,High,issue_1,Closed
2022-09-01,ticket_6746,account_122,contract_12_3_2,2022-03-19,2022-05-16,1,58,High,issue_2,Open
2022-10-01,ticket_6746,account_122,contract_12_3_2,2022-03-19,2022-05-16,1,58,High,issue_1,Resolved
2022-11-01,ticket_6746,account_122,contract_12_3_2,2022-03-19,2022-05-16,1,58,High,issue_1,Pending
2022-12-01,ticket_6746,account_122,contract_12_3_2,2022-03-19,2022-05-16,1,58,High,issue_3,Resolved
2022-03-01,ticket_4824,account_122,contract_12_3_2,2022-02-22,2022-03-24,18,30,Low,issue_1,In Progress
2022-04-01,ticket_4824,account_122,contract_12_3_2,2022-02-22,2022-03-24,18,30,Low,issue_4,Open
2022-05-01,ticket_4824,account_122,contract_12_3_2,2022-02-22,2022-03-24,18,30,Low,issue_3,Closed
2022-06-01,ticket_4824,account_122,contract_12_3_2,2022-02-22,2022-03-24,18,30,Low,issue_1,Open
2022-07-01,ticket_4824,account_122,contract_12_3_2,2022-02-22,2022-03-24,18,30,Low,issue_2,In Progress
2022-08-01,ticket_4824,account_122,contract_12_3_2,2022-02-22,2022-03-24,18,30,Low,issue_4,In Progress
2022-09-01,ticket_4824,account_122,contract_12_3_2,2022-02-22,2022-03-24,18,30,Low,issue_2,In Progress
2022-10-01,ticket_4824,account_122,contract_12_3_2,2022-02-22,2022-03-24,18,30,Low,issue_3,Closed
2022-11-01,ticket_4824,account_122,contract_12_3_2,2022-02-22,2022-03-24,18,30,Low,issue_4,Pending
2022-12-01,ticket_4824,account_122,contract_12_3_2,2022-02-22,2022-03-24,18,30,Low,issue_4,In Progress
2021-07-01,ticket_5816,account_123,contract_12_2_9,2021-06-13,,8,89,Low,issue_1,In Progress
2021-08-01,ticket_5816,account_123,contract_12_2_9,2021-06-13,,8,89,Low,issue_1,In Progress
2021-09-01,ticket_5816,account_123,contract_12_2_9,2021-06-13,2021-09-10,8,89,Low,issue_4,In Progress
2021-10-01,ticket_5816,account_123,contract_12_2_9,2021-06-13,2021-09-10,8,89,Low,issue_2,Pending
2021-11-01,ticket_5816,account_123,contract_12_2_9,2021-06-13,2021-09-10,8,89,Low,issue_2,Resolved
2021-12-01,ticket_5816,account_123,contract_12_2_9,2021-06-13,2021-09-10,8,89,Low,issue_3,In Progress
2021-06-01,ticket_1312,account_123,contract_12_2_9,2021-05-21,,1,81,Critical,issue_1,Open
2021-07-01,ticket_1312,account_123,contract_12_2_9,2021-05-21,,1,81,Critical,issue_3,In Progress
2021-08-01,ticket_1312,account_123,contract_12_2_9,2021-05-21,2021-08-10,1,81,Critical,issue_1,Pending
2021-09-01,ticket_1312,account_123,contract_12_2_9,2021-05-21,2021-08-10,1,81,Critical,issue_3,Open
2021-10-01,ticket_1312,account_123,contract_12_2_9,2021-05-21,2021-08-10,1,81,Critical,issue_3,In Progress
2021-11-01,ticket_1312,account_123,contract_12_2_9,2021-05-21,2021-08-10,1,81,Critical,issue_3,Pending
2021-12-01,ticket_1312,account_123,contract_12_2_9,2021-05-21,2021-08-10,1,81,Critical,issue_4,In Progress
2022-12-01,ticket_2223,account_123,contract_12_3_3,2022-11-07,2022-11-21,1,14,Critical,issue_1,Pending
2023-11-01,ticket_3443,account_123,contract_12_4_1,2023-10-09,2023-11-20,1,42,Critical,issue_3,Pending
2023-12-01,ticket_3443,account_123,contract_12_4_1,2023-10-09,2023-11-20,1,42,Critical,issue_3,Closed
2023-02-01,ticket_6741,account_123,contract_12_4_1,2023-01-07,,2,69,High,issue_1,Open
2023-03-01,ticket_6741,account_123,contract_12_4_1,2023-01-07,2023-03-17,2,69,High,issue_4,In Progress
2023-04-01,ticket_6741,account_123,contract_12_4_1,2023-01-07,2023-03-17,2,69,High,issue_1,Resolved
2023-05-01,ticket_6741,account_123,contract_12_4_1,2023-01-07,2023-03-17,2,69,High,issue_4,In Progress
2023-06-01,ticket_6741,account_123,contract_12_4_1,2023-01-07,2023-03-17,2,69,High,issue_1,Open
2023-07-01,ticket_6741,account_123,contract_12_4_1,2023-01-07,2023-03-17,2,69,High,issue_1,In Progress
2023-08-01,ticket_6741,account_123,contract_12_4_1,2023-01-07,2023-03-17,2,69,High,issue_3,In Progress
2023-09-01,ticket_6741,account_123,contract_12_4_1,2023-01-07,2023-03-17,2,69,High,issue_4,Pending
2023-10-01,ticket_6741,account_123,contract_12_4_1,2023-01-07,2023-03-17,2,69,High,issue_2,Open
2023-11-01,ticket_6741,account_123,contract_12_4_1,2023-01-07,2023-03-17,2,69,High,issue_1,Pending
