contract_id,FOM,MOC,start_of_contract,POC,contract_status,total_activities,meeting_count,email_count,postal_count,invitation_count,training_count,checkin_count,onboarding_count,renewal_pricing_count,inperson_count,demo_count,gift_count,document_count,total_duration,average_duration,attend_count,not_attend_count,cancel_count,high_priority_count,negative_sentiment_count,agg_total_activities,agg_meeting_count,agg_email_count,agg_postal_count,agg_invitation_count,agg_training_count,agg_checkin_count,agg_onboarding_count,agg_renewal_pricing_count,agg_inperson_count,agg_demo_count,agg_gift_count,agg_document_count,agg_total_duration,agg_attend_count,agg_not_attend_count,agg_cancel_count,agg_high_priority_count,agg_negative_sentiment_count,rolling_avg_average_duration,mom_total_activities,mom_total_duration,mom_attend_count,mom_not_attend_count,mom_cancel_count,mom_high_priority_count,mom_negative_sentiment_count,contract_year,ischr,activity_score,activity_score_label
contract_10_1_9,2021-08-01,11,2020-10-01,0.9166666666666666,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,90,90.0,1,0,0,1,0,11,9,1,1,3,0,2,1,2,2,1,0,0,450,8,1,0,6,1,60.0,-1.0,60.0,1.0,-1.0,0.0,1.0,0.0,2021,0,0,normal
contract_10_2_1,2021-10-01,1,2021-10-01,0.08333333333333333,churned,2,2,0,0,0,0,0,1,0,0,1,0,0,120,60.0,1,1,0,1,0,2,2,0,0,0,0,0,1,0,0,1,0,0,120,1,1,0,1,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,1,0,normal
contract_10_2_10,2021-11-01,2,2021-10-01,0.16666666666666666,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,60,60.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,60,1,0,0,0,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0,0,normal
contract_10_2_10,2021-12-01,3,2021-10-01,0.25,unknown,2,2,0,0,1,0,0,1,0,0,0,0,0,120,60.0,2,0,0,1,0,3,3,0,0,2,0,0,1,0,0,0,0,0,180,3,0,0,1,0,60.0,1.0,60.0,1.0,0.0,0.0,1.0,0.0,2021,0,0,normal
contract_10_2_10,2022-01-01,4,2021-10-01,0.3333333333333333,unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,120,120.0,1,0,0,1,0,4,4,0,0,2,0,0,2,0,0,0,0,0,300,4,0,0,2,0,80.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2022,0,0,normal
contract_10_2_10,2022-03-01,6,2021-10-01,0.5,unknown,2,2,0,0,0,0,1,0,1,0,0,0,0,150,75.0,2,0,0,0,0,6,6,0,0,2,0,1,2,1,0,0,0,0,450,6,0,0,2,0,78.75,1.0,30.0,1.0,0.0,0.0,-1.0,0.0,2022,0,0,normal
contract_10_2_10,2022-04-01,7,2021-10-01,0.5833333333333334,unknown,1,1,0,0,0,0,0,0,0,0,1,0,0,120,120.0,1,0,0,0,0,7,7,0,0,2,0,1,2,1,0,1,0,0,570,7,0,0,2,0,87.0,-1.0,-30.0,-1.0,0.0,0.0,0.0,0.0,2022,0,0,normal
contract_10_2_10,2022-05-01,8,2021-10-01,0.6666666666666666,unknown,1,1,0,0,0,0,0,0,0,0,1,0,0,90,90.0,1,0,0,0,1,8,8,0,0,2,0,1,2,1,0,2,0,0,660,8,0,0,2,1,87.5,0.0,-30.0,0.0,0.0,0.0,0.0,1.0,2022,0,0,normal
contract_10_2_10,2022-08-01,11,2021-10-01,0.9166666666666666,unknown,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,9,8,0,1,3,0,1,2,1,0,2,0,0,660,8,0,0,2,1,87.5,0.0,-90.0,-1.0,0.0,0.0,0.0,-1.0,2022,0,0,normal
contract_10_2_2,2021-12-01,3,2021-10-01,0.25,churned,1,1,0,0,0,0,0,1,0,0,0,0,0,90,,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,90,0,1,0,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,1,0,normal
contract_10_2_2,2022-08-01,11,2021-10-01,0.9166666666666666,churned,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,1,0,90,0,1,0,1,0,,0.0,-90.0,0.0,-1.0,0.0,-1.0,0.0,2022,1,0,normal
contract_10_2_3,2022-01-01,4,2021-10-01,0.3333333333333333,churned,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,1,0,normal
contract_10_2_3,2022-02-01,5,2021-10-01,0.4166666666666667,churned,1,1,0,0,0,0,0,0,1,0,0,0,0,60,,0,1,0,1,0,2,1,1,0,0,0,0,1,1,0,0,0,0,60,0,1,0,1,0,,0.0,60.0,0.0,1.0,0.0,1.0,0.0,2022,1,0,normal
contract_10_2_3,2022-04-01,7,2021-10-01,0.5833333333333334,churned,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,1,2,0,1,0,0,1,1,0,0,0,0,60,0,1,0,1,0,,0.0,-60.0,0.0,-1.0,0.0,-1.0,0.0,2022,1,0,normal
contract_10_2_3,2022-06-01,9,2021-10-01,0.75,churned,1,1,0,0,0,0,0,0,1,0,0,0,0,30,,0,1,0,1,0,4,2,2,0,1,0,0,1,2,0,0,0,0,90,0,2,0,2,0,,0.0,30.0,0.0,1.0,0.0,1.0,0.0,2022,1,0,normal
contract_10_2_4,2022-01-01,4,2021-10-01,0.3333333333333333,churned,1,1,0,0,1,0,0,0,0,0,0,0,0,90,90.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,90,1,0,0,0,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,1,0,normal
contract_10_2_5,2022-02-01,5,2021-10-01,0.4166666666666667,churned,1,1,0,0,0,0,0,0,0,0,1,0,0,90,90.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,90,1,0,0,0,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,1,0,normal
contract_10_2_6,2022-01-01,4,2021-10-01,0.3333333333333333,churned,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,1,0,normal
contract_10_2_6,2022-02-01,5,2021-10-01,0.4166666666666667,churned,1,1,0,0,0,0,0,0,1,0,0,0,0,90,90.0,1,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,90,1,0,0,1,0,90.0,0.0,90.0,1.0,0.0,0.0,-1.0,0.0,2022,1,0,normal
contract_10_2_6,2022-05-01,8,2021-10-01,0.6666666666666666,churned,1,1,0,0,0,0,0,0,1,0,0,0,0,90,,0,1,0,0,0,3,2,1,0,0,0,0,0,3,0,0,0,0,180,1,1,0,1,0,90.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,2022,1,0,normal
contract_10_2_6,2022-06-01,9,2021-10-01,0.75,churned,1,1,0,0,0,0,0,1,0,0,0,0,0,30,,0,1,0,0,0,4,3,1,0,0,0,0,1,3,0,0,0,0,210,1,2,0,1,0,90.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,2022,1,0,normal
contract_10_2_7,2021-12-01,3,2021-10-01,0.25,unknown,1,1,0,0,0,1,0,0,0,0,0,0,0,120,,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,120,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0,0,normal
contract_10_2_7,2022-01-01,4,2021-10-01,0.3333333333333333,unknown,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,120,0,1,0,0,0,,0.0,-120.0,0.0,-1.0,0.0,0.0,0.0,2022,0,0,normal
contract_10_2_7,2022-02-01,5,2021-10-01,0.4166666666666667,unknown,2,1,1,0,0,0,0,0,1,0,1,0,0,60,60.0,1,0,0,0,0,4,2,1,1,0,1,0,0,1,0,1,1,0,180,1,1,0,0,0,60.0,1.0,60.0,1.0,0.0,0.0,0.0,0.0,2022,0,0,normal
contract_10_2_7,2022-03-01,6,2021-10-01,0.5,unknown,2,1,1,0,0,1,0,0,1,0,0,0,0,120,120.0,1,0,0,1,0,6,3,2,1,0,2,0,0,2,0,1,1,0,300,2,1,0,1,0,90.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,2022,0,0,normal
contract_10_2_7,2022-08-01,11,2021-10-01,0.9166666666666666,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,90,90.0,1,0,0,0,0,7,4,2,1,0,2,0,0,2,1,1,1,0,390,3,1,0,1,0,90.0,-1.0,-30.0,0.0,0.0,0.0,-1.0,0.0,2022,0,0,normal
contract_10_2_8,2021-11-01,2,2021-10-01,0.16666666666666666,unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0,0,normal
contract_10_2_8,2021-12-01,3,2021-10-01,0.25,unknown,1,1,0,0,0,1,0,0,0,0,0,0,0,120,120.0,1,0,0,1,1,2,1,1,0,0,1,0,1,0,0,0,0,0,120,1,0,0,2,1,120.0,0.0,120.0,1.0,0.0,0.0,0.0,1.0,2021,0,0,normal
contract_10_2_8,2022-01-01,4,2021-10-01,0.3333333333333333,unknown,1,1,0,0,0,0,0,0,1,0,0,0,0,60,,0,0,1,0,0,3,2,1,0,0,1,0,1,1,0,0,0,0,180,1,0,1,2,1,120.0,0.0,-60.0,-1.0,0.0,1.0,-1.0,-1.0,2022,0,0,normal
contract_10_2_8,2022-02-01,5,2021-10-01,0.4166666666666667,unknown,2,1,1,0,1,0,0,0,1,0,0,0,0,30,30.0,1,0,0,1,0,5,3,2,0,1,1,0,1,2,0,0,0,0,210,2,0,1,3,1,75.0,1.0,-30.0,1.0,0.0,-1.0,1.0,0.0,2022,0,0,normal
contract_10_2_8,2022-04-01,7,2021-10-01,0.5833333333333334,unknown,2,2,0,0,0,0,0,1,0,1,0,0,0,150,120.0,1,0,1,1,0,7,5,2,0,1,1,0,2,2,1,0,0,0,360,3,0,2,4,1,90.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,2022,0,0,normal
contract_10_2_8,2022-05-01,8,2021-10-01,0.6666666666666666,unknown,1,1,0,0,0,0,0,0,1,0,0,0,0,30,30.0,1,0,0,0,1,8,6,2,0,1,1,0,2,3,1,0,0,0,390,4,0,2,4,2,75.0,-1.0,-120.0,0.0,0.0,-1.0,-1.0,1.0,2022,0,0,normal
contract_10_2_8,2022-07-01,10,2021-10-01,0.8333333333333334,unknown,2,2,0,0,1,0,1,0,0,0,0,0,0,150,75.0,2,0,0,1,2,10,8,2,0,2,1,1,2,3,1,0,0,0,540,6,0,2,5,4,75.0,1.0,120.0,1.0,0.0,0.0,1.0,1.0,2022,0,0,normal
contract_10_2_8,2022-08-01,11,2021-10-01,0.9166666666666666,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,120,120.0,1,0,0,0,0,11,9,2,0,3,1,1,2,3,1,0,0,0,660,7,0,2,5,4,82.5,-1.0,-30.0,-1.0,0.0,0.0,-1.0,-2.0,2022,0,0,normal
contract_10_2_8,2022-09-01,12,2021-10-01,1.0,unknown,2,2,0,0,2,0,0,0,0,0,0,0,0,60,30.0,1,1,0,1,0,13,11,2,0,5,1,1,2,3,1,0,0,0,720,8,1,2,6,4,75.0,1.0,-60.0,0.0,1.0,0.0,1.0,0.0,2022,0,0,normal
contract_10_2_9,2021-10-01,1,2021-10-01,0.08333333333333333,unknown,2,1,1,0,0,0,1,1,0,0,0,0,0,30,30.0,1,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,30,1,0,0,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0,0,normal
contract_10_2_9,2022-01-01,4,2021-10-01,0.3333333333333333,unknown,2,0,0,2,0,0,0,0,0,0,0,2,0,0,,0,0,0,0,0,4,1,1,2,0,0,1,1,0,0,0,2,0,30,1,0,0,0,0,30.0,0.0,-30.0,-1.0,0.0,0.0,0.0,0.0,2022,0,0,normal
contract_10_2_9,2022-04-01,7,2021-10-01,0.5833333333333334,unknown,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,5,1,2,2,0,1,1,1,0,0,0,2,0,30,1,0,0,0,0,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,0,0,normal
contract_10_2_9,2022-05-01,8,2021-10-01,0.6666666666666666,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,90,90.0,1,0,0,1,1,6,2,2,2,0,1,1,1,0,1,0,2,0,120,2,0,0,1,1,60.0,0.0,90.0,1.0,0.0,0.0,1.0,1.0,2022,0,0,normal
contract_10_2_9,2022-06-01,9,2021-10-01,0.75,unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,60,60.0,1,0,0,0,0,7,3,2,2,0,1,1,2,0,1,0,2,0,180,3,0,0,1,1,60.0,0.0,-30.0,0.0,0.0,0.0,-1.0,-1.0,2022,0,0,normal
contract_10_2_9,2022-07-01,10,2021-10-01,0.8333333333333334,unknown,1,1,0,0,0,0,0,0,0,0,1,0,0,90,90.0,1,0,0,1,1,8,4,2,2,0,1,1,2,0,1,1,2,0,270,4,0,0,2,2,67.5,0.0,30.0,0.0,0.0,0.0,1.0,1.0,2022,0,0,normal
contract_10_2_9,2022-08-01,11,2021-10-01,0.9166666666666666,unknown,4,2,1,1,2,0,0,0,1,0,0,1,0,180,90.0,2,0,0,1,2,12,6,3,3,2,1,1,2,1,1,1,3,0,450,6,0,0,3,4,72.0,3.0,90.0,1.0,0.0,0.0,0.0,1.0,2022,0,0,normal
contract_10_2_9,2022-09-01,12,2021-10-01,1.0,unknown,1,1,0,0,0,0,0,0,0,0,1,0,0,30,30.0,1,0,0,0,1,13,7,3,3,2,1,1,2,1,1,2,3,0,480,7,0,0,3,5,65.0,-3.0,-150.0,-1.0,0.0,0.0,-1.0,-1.0,2022,0,0,normal
contract_10_3_1,2023-01-01,4,2022-10-01,0.3333333333333333,churned,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,1,0,normal
contract_10_3_1,2023-05-01,8,2022-10-01,0.6666666666666666,churned,1,1,0,0,0,1,0,0,0,0,0,0,0,30,30.0,1,0,0,0,1,2,1,1,0,0,2,0,0,0,0,0,0,0,30,1,0,0,0,1,30.0,0.0,30.0,1.0,0.0,0.0,0.0,1.0,2023,1,0,normal
contract_10_3_2,2023-03-01,6,2022-10-01,0.5,churned,1,0,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,1,0,normal
contract_10_3_2,2023-08-01,11,2022-10-01,0.9166666666666666,churned,1,1,0,0,1,0,0,0,0,0,0,0,0,90,,0,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,90,0,0,1,0,0,,0.0,90.0,0.0,0.0,1.0,0.0,0.0,2023,1,0,normal
contract_10_3_2,2023-09-01,12,2022-10-01,1.0,churned,1,1,0,0,1,0,0,0,0,0,0,0,0,60,60.0,1,0,0,0,0,3,2,1,0,2,0,0,0,0,0,0,0,1,150,1,0,1,0,0,60.0,0.0,-30.0,1.0,0.0,-1.0,0.0,0.0,2023,1,0,normal
contract_10_3_3,2023-01-01,4,2022-10-01,0.3333333333333333,unknown,1,0,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,0,0,normal
contract_10_3_3,2023-03-01,6,2022-10-01,0.5,unknown,2,2,0,0,1,0,0,0,0,1,0,0,0,120,60.0,1,1,0,1,0,3,2,1,0,1,0,0,0,0,1,0,0,1,120,1,1,0,2,0,60.0,1.0,120.0,1.0,1.0,0.0,0.0,0.0,2023,0,0,normal
contract_10_3_3,2023-04-01,7,2022-10-01,0.5833333333333334,unknown,1,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,1,1,1,1,0,0,0,1,0,0,1,120,1,1,0,2,0,60.0,-1.0,-120.0,-1.0,-1.0,0.0,-1.0,0.0,2023,0,0,normal
contract_10_3_3,2023-06-01,9,2022-10-01,0.75,unknown,1,1,0,0,0,0,1,0,0,0,0,0,0,120,,0,0,1,0,0,5,3,1,1,1,1,1,0,0,1,0,0,1,240,1,1,1,2,0,60.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,2023,0,0,normal
contract_10_3_4,2022-11-01,2,2022-10-01,0.16666666666666666,upsell,1,1,0,0,0,0,0,0,0,1,0,0,0,60,60.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,60,1,0,0,0,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,0,0,normal
contract_10_3_4,2023-01-01,4,2022-10-01,0.3333333333333333,upsell,3,3,0,0,0,1,1,1,0,0,0,0,0,240,105.0,2,1,0,2,1,4,4,0,0,0,1,1,1,0,1,0,0,0,300,3,1,0,2,1,82.5,2.0,180.0,1.0,1.0,0.0,2.0,1.0,2023,0,0,normal
contract_10_3_4,2023-02-01,5,2022-10-01,0.4166666666666667,upsell,2,2,0,0,1,0,0,0,1,0,0,0,0,90,45.0,2,0,0,0,1,6,6,0,0,1,1,1,1,1,1,0,0,0,390,5,1,0,2,2,70.0,-1.0,-150.0,0.0,-1.0,0.0,-2.0,0.0,2023,0,0,normal
contract_10_3_4,2023-03-01,6,2022-10-01,0.5,upsell,2,2,0,0,1,0,0,0,0,0,1,0,0,150,75.0,2,0,0,1,1,8,8,0,0,2,1,1,1,1,1,1,0,0,540,7,1,0,3,3,71.25,0.0,60.0,0.0,0.0,0.0,1.0,0.0,2023,0,0,normal
contract_10_3_4,2023-05-01,8,2022-10-01,0.6666666666666666,upsell,1,0,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,9,8,1,0,2,1,1,1,1,1,1,0,1,540,7,1,0,3,3,71.25,-1.0,-150.0,-2.0,0.0,0.0,-1.0,-1.0,2023,0,0,normal
contract_10_3_4,2023-06-01,9,2022-10-01,0.75,upsell,1,1,0,0,0,0,0,0,0,0,1,0,0,120,,0,0,1,0,0,10,9,1,0,2,1,1,1,1,1,2,0,1,660,7,1,1,3,3,71.25,0.0,120.0,0.0,0.0,1.0,0.0,0.0,2023,0,0,normal
contract_10_3_4,2023-07-01,10,2022-10-01,0.8333333333333334,upsell,1,1,0,0,0,0,0,0,0,0,1,0,0,60,60.0,1,0,0,1,0,11,10,1,0,2,1,1,1,1,1,3,0,1,720,8,1,1,4,3,69.0,0.0,-60.0,1.0,0.0,-1.0,1.0,0.0,2023,0,0,normal
contract_10_3_4,2023-08-01,11,2022-10-01,0.9166666666666666,upsell,3,1,1,1,2,1,0,0,0,0,0,0,0,120,120.0,1,0,0,2,0,14,11,2,1,4,2,1,1,1,1,3,0,1,840,9,1,1,6,3,77.5,2.0,60.0,0.0,0.0,0.0,1.0,0.0,2023,0,0,normal
contract_10_3_4,2023-09-01,12,2022-10-01,1.0,upsell,4,2,1,1,0,2,0,0,1,0,0,1,0,150,75.0,2,0,0,1,0,18,13,3,2,4,4,1,1,2,1,3,1,1,990,11,1,1,7,3,77.14285714285714,1.0,30.0,1.0,0.0,0.0,-1.0,0.0,2023,0,0,normal
contract_10_4_1,2023-11-01,2,2023-10-01,0.16666666666666666,churned,1,1,0,0,1,0,0,0,0,0,0,0,0,60,60.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,60,1,0,0,0,1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,1,0,normal
contract_10_4_1,2024-03-01,6,2023-10-01,0.5,churned,1,1,0,0,0,0,0,1,0,0,0,0,0,60,60.0,1,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,120,2,0,0,0,1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2024,1,0,normal
contract_10_4_1,2024-04-01,7,2023-10-01,0.5833333333333334,churned,2,1,0,1,1,1,0,0,0,0,0,0,0,90,90.0,1,0,0,0,0,4,3,0,1,2,1,0,1,0,0,0,0,0,210,3,0,0,0,1,70.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,2024,1,0,normal
contract_10_4_1,2024-05-01,8,2023-10-01,0.6666666666666666,churned,1,1,0,0,0,0,1,0,0,0,0,0,0,120,120.0,1,0,0,0,0,5,4,0,1,2,1,1,1,0,0,0,0,0,330,4,0,0,0,1,82.5,-1.0,30.0,0.0,0.0,0.0,0.0,0.0,2024,1,0,normal
contract_10_4_2,2023-11-01,2,2023-10-01,0.16666666666666666,churned,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,1,0,normal
contract_10_4_2,2024-03-01,6,2023-10-01,0.5,churned,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,0,normal
contract_11_1_1,2021-02-01,4,2020-11-01,0.3333333333333333,churned,1,1,0,0,0,0,1,0,0,0,0,0,0,90,,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,90,0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,1,0,normal
contract_11_1_1,2021-09-01,11,2020-11-01,0.9166666666666666,churned,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,90,0,0,1,0,0,,0.0,-90.0,0.0,0.0,-1.0,0.0,0.0,2021,1,0,normal
contract_11_1_10,2020-11-01,1,2020-11-01,0.08333333333333333,unknown,1,1,0,0,0,1,0,0,0,0,0,0,0,120,120.0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,120,1,0,0,1,0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,0,0,normal
contract_11_1_10,2020-12-01,2,2020-11-01,0.16666666666666666,unknown,2,2,0,0,0,0,0,0,0,0,2,0,0,150,75.0,2,0,0,1,1,3,3,0,0,0,1,0,0,0,0,2,0,0,270,3,0,0,2,1,97.5,1.0,30.0,1.0,0.0,0.0,0.0,1.0,2020,0,0,normal
contract_11_1_10,2021-01-01,3,2020-11-01,0.25,unknown,2,2,0,0,0,1,0,0,1,0,0,0,0,60,,0,1,1,1,0,5,5,0,0,0,2,0,0,1,0,2,0,0,330,3,1,1,3,1,97.5,0.0,-90.0,-2.0,1.0,1.0,0.0,-1.0,2021,0,0,normal
contract_11_1_10,2021-03-01,5,2020-11-01,0.4166666666666667,unknown,2,2,0,0,1,0,1,0,0,0,0,0,0,240,120.0,2,0,0,1,0,7,7,0,0,1,2,1,0,1,0,2,0,0,570,5,1,1,4,1,105.0,0.0,180.0,2.0,-1.0,-1.0,0.0,0.0,2021,0,0,normal
contract_11_1_10,2021-05-01,7,2020-11-01,0.5833333333333334,unknown,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,8,7,1,0,1,2,2,0,1,0,2,0,0,570,5,1,1,4,1,105.0,-1.0,-240.0,-2.0,0.0,0.0,-1.0,0.0,2021,0,0,normal
contract_11_1_10,2021-06-01,8,2020-11-01,0.6666666666666666,unknown,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,9,7,2,0,2,2,2,0,1,0,2,0,0,570,5,1,1,4,1,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0,0,normal
contract_11_1_10,2021-08-01,10,2020-11-01,0.8333333333333334,unknown,1,1,0,0,1,0,0,0,0,0,0,0,0,60,,0,0,1,1,0,10,8,2,0,3,2,2,0,1,0,2,0,0,630,5,1,2,5,1,105.0,0.0,60.0,0.0,0.0,1.0,1.0,0.0,2021,0,0,normal
contract_11_1_10,2021-09-01,11,2020-11-01,0.9166666666666666,unknown,1,1,0,0,0,0,0,0,1,0,0,0,0,60,60.0,1,0,0,0,0,11,9,2,0,3,2,2,0,2,0,2,0,0,690,6,1,2,5,1,93.75,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,2021,0,0,normal
contract_11_1_10,2021-10-01,12,2020-11-01,1.0,unknown,3,2,1,0,0,0,0,1,1,1,0,0,0,150,75.0,2,0,0,1,1,14,11,3,0,3,2,2,1,3,1,2,0,0,840,8,1,2,6,2,90.0,2.0,90.0,1.0,0.0,0.0,1.0,1.0,2021,0,0,normal
contract_11_1_11,2020-12-01,2,2020-11-01,0.16666666666666666,upsell,1,1,0,0,0,1,0,0,0,0,0,0,0,120,120.0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,120,1,0,0,1,0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,0,0,normal
contract_11_1_11,2021-01-01,3,2020-11-01,0.25,upsell,1,1,0,0,0,0,0,0,0,1,0,0,0,90,90.0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,210,2,0,0,1,0,105.0,0.0,-30.0,0.0,0.0,0.0,-1.0,0.0,2021,0,0,normal
contract_11_1_11,2021-02-01,4,2020-11-01,0.3333333333333333,upsell,2,1,0,1,0,1,0,0,0,0,1,0,0,60,,0,1,0,1,0,4,3,0,1,0,2,0,0,0,1,1,0,0,270,2,1,0,2,0,105.0,1.0,-30.0,-1.0,1.0,0.0,1.0,0.0,2021,0,0,normal
contract_11_1_11,2021-03-01,5,2020-11-01,0.4166666666666667,upsell,1,1,0,0,0,0,0,0,1,0,0,0,0,30,,0,1,0,0,0,5,4,0,1,0,2,0,0,1,1,1,0,0,300,2,2,0,2,0,105.0,-1.0,-30.0,0.0,0.0,0.0,-1.0,0.0,2021,0,0,normal
contract_11_1_11,2021-05-01,7,2020-11-01,0.5833333333333334,upsell,3,2,1,0,0,0,1,1,0,1,0,0,0,150,75.0,2,0,0,1,1,8,6,1,1,0,2,1,1,1,2,1,0,0,450,4,2,0,3,1,95.0,2.0,120.0,2.0,-1.0,0.0,1.0,1.0,2021,0,0,normal
contract_11_1_11,2021-07-01,9,2020-11-01,0.75,upsell,4,4,0,0,0,2,1,0,1,0,0,0,0,330,45.0,2,1,1,2,0,12,10,1,1,0,4,2,1,2,2,1,0,0,780,6,3,1,5,1,82.5,1.0,180.0,0.0,1.0,1.0,1.0,-1.0,2021,0,0,normal
contract_11_1_11,2021-10-01,12,2020-11-01,1.0,upsell,1,1,0,0,0,0,0,0,1,0,0,0,0,30,30.0,1,0,0,0,0,13,11,1,1,0,4,2,1,3,2,1,0,0,810,7,3,1,5,1,72.0,-3.0,-300.0,-1.0,-1.0,-1.0,-2.0,0.0,2021,0,0,normal
contract_11_1_12,2021-01-01,3,2020-11-01,0.25,unknown,2,1,1,0,0,1,0,0,0,0,0,0,1,90,90.0,1,0,0,1,1,2,1,1,0,0,1,0,0,0,0,0,0,1,90,1,0,0,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,0,0,normal
